date,year,regime,damage_state,alert_state,drawdown_state,duration_state,var_state,ewma_state,tail_state,rolling_drawdown_pct,historical_var_loss_pct,ewma_vol_pct,daily_return_pct,underwater_duration_days,recent_tail_loss_days,alert_reason
2020-01-03,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,,,,0,0,
2020-01-04,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,,0.714534,0.714534,0,0,
2020-01-05,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,,0.796906,1.60797,0,0,
2020-01-06,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,,0.841516,1.36133,0,0,
2020-01-07,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,,1.14642,3.287906,0,0,
2020-01-08,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,,1.293744,2.702931,0,0,
2020-01-09,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,-1.461171,,1.304395,-1.461171,1,0,
2020-01-10,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,-2.475552,,1.289551,-1.029423,2,0,
2020-01-11,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,-2.054175,,1.254738,0.432073,3,0,
2020-01-12,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,-1.257696,,1.232713,0.813183,4,0,
2020-01-13,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,-1.24671,,1.195163,0.011126,5,0,
2020-01-14,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,,1.232299,1.71198,0,0,
2020-01-15,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,,1.200903,0.49531,0,0,
2020-01-16,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,-0.408659,,1.168614,-0.408659,1,0,
2020-01-17,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,,2.030439,6.878665,0,0,
2020-01-18,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,,2.005843,1.571027,0,0,
2020-01-19,2020,Bull market,normal,normal,normal,normal,normal,normal,watch,-2.015023,,2.006395,-2.015023,1,1,
2020-01-20,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,-1.100432,,1.958662,0.933399,2,1,
2020-01-21,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,-1.098067,,1.898994,0.002391,3,1,
2020-01-22,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,-0.937253,,1.841574,0.162599,4,1,
2020-01-23,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,-4.105044,,1.949731,-3.197762,5,2,
2020-01-24,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,-3.417778,,1.898468,0.716686,6,2,
2020-01-25,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,-4.830554,,1.875183,-1.46277,7,2,
2020-01-26,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,-3.214405,,1.865037,1.698181,8,1,
2020-01-27,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,-0.245724,,1.958099,3.067276,9,1,
2020-01-28,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,,1.957633,1.950324,0,1,
2020-01-29,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,,1.92938,1.414915,0,1,
2020-01-30,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,-0.292166,,1.871972,-0.292166,1,0,
2020-01-31,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,,,1.871972,,,0,
2020-02-01,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,,,1.871972,,,0,
2020-02-02,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,,,1.871972,,,0,
2020-02-03,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,,,1.871972,,,0,
2020-02-04,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,,,1.871972,,,0,
2020-02-05,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,,,1.871972,,,0,
2020-02-06,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,,,1.871972,,,0,
2020-02-07,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,,1.871972,,0,0,
2020-02-08,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,,1.817969,0.427934,0,0,
2020-02-09,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,,1.810732,1.69333,0,0,
2020-02-10,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,-0.674914,,1.763337,-0.674914,1,0,
2020-02-11,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,-0.548922,1.766509,1.709901,0.126848,2,0,
2020-02-12,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,1.766509,1.727112,1.977289,0,0,
2020-02-13,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,1.766509,1.674676,0.099896,0,0,
2020-02-14,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,1.766509,1.685163,1.841673,0,0,
2020-02-15,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,0,1.766509,1.635014,0.254425,0,0,
2020-02-16,2020,Bull market,normal,normal,normal,normal,normal,normal,watch,-2.702761,1.766509,1.717897,-2.702761,1,1,
2020-02-17,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,-5.434064,2.393279,1.801919,-2.807174,2,2,
2020-02-18,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,-4.331648,2.760188,1.770208,1.165764,3,2,
2020-02-19,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,-0.355604,2.760188,1.995494,4.15607,4,2,
2020-02-20,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,-5.61763,2.760188,2.327292,-5.280805,5,3,
2020-02-21,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,-6.13949,3.021998,2.260455,-0.552921,6,3,
2020-02-22,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,-5.99118,3.021998,2.191934,0.158012,7,3,
2020-02-23,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,-4.084508,3.021998,2.182455,2.028184,8,2,
2020-02-24,2020,Bull market,normal,normal,normal,normal,normal,normal,normal,-5.490693,3.021998,2.146226,-1.466067,9,1,
2020-02-25,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,-7.956305,3.021998,2.176758,-2.608856,10,2,
2020-02-26,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,-11.257797,3.021998,2.286027,-3.586874,11,3,
2020-02-27,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,-12.889792,3.411774,2.2617,-1.83903,12,2,
2020-02-28,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,,3.411774,2.2617,,,2,
2020-02-29,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,,3.411774,2.2617,,,2,
2020-03-01,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,,3.411774,2.2617,,,2,
2020-03-02,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,,3.411774,2.2617,,,2,
2020-03-03,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,,3.411774,2.2617,,,2,
2020-03-04,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,,3.411774,2.2617,,,2,
2020-03-05,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,,3.411774,2.2617,,,2,
2020-03-06,2020,Bull market,normal,normal,normal,normal,normal,normal,stress,-10.926247,3.411774,2.2617,,13,2,
2020-03-07,2020,Bull market,watch,watch,normal,watch,normal,normal,stress,-10.444396,3.411774,2.196799,0.540958,14,2,damage_watch_context
2020-03-08,2020,Bull market,watch,watch,normal,watch,normal,normal,stress,-14.870798,3.411774,2.449928,-4.94263,15,3,damage_watch_context
2020-03-09,2020,Bull market,watch,watch,watch,watch,normal,normal,stress,-22.927546,4.33254,3.319069,-9.464141,16,4,damage_watch_context
2020-03-10,2020,Bull market,watch,watch,watch,watch,normal,normal,stress,-20.617192,5.128626,3.300666,2.99764,17,4,damage_watch_context
2020-03-11,2020,Bull market,watch,watch,watch,watch,normal,normal,stress,-22.824318,5.128626,3.271782,-2.780358,18,4,damage_watch_context
2020-03-12,2020,Bull market,stress,stress,stress,watch,normal,stress,crisis,-41.600856,5.128626,6.751152,-24.329604,19,4,drawdown_stress
2020-03-13,2020,Bull market,stress,stress,stress,watch,watch,stress,crisis,-47.580424,7.58164,7.009549,-10.239136,20,5,drawdown_stress
2020-03-14,2020,Bull market,stress,stress,stress,stress,watch,stress,stress,-48.891997,9.890389,6.823589,-2.502068,21,6,drawdown_stress
2020-03-15,2020,Bull market,stress,stress,stress,stress,watch,stress,stress,-49.095811,9.890389,6.616436,-0.39879,22,5,drawdown_stress
2020-03-16,2020,Bull market,stress,stress,stress,stress,watch,stress,stress,-54.036507,9.890389,6.841259,-9.705874,23,5,drawdown_stress
2020-03-17,2020,Bull market,stress,stress,stress,stress,watch,stress,stress,-50.644907,9.999168,6.874704,7.378901,24,5,drawdown_stress
2020-03-18,2020,Bull market,stress,stress,stress,stress,watch,stress,stress,-48.038816,9.999168,6.789606,5.280287,25,4,drawdown_stress
2020-03-19,2020,Bull market,stress,stress,stress,stress,watch,stress,stress,-43.539264,9.999168,6.916067,8.659449,26,3,drawdown_stress
2020-03-20,2020,Bull market,stress,stress,watch,stress,watch,stress,stress,-39.221731,9.999168,6.962085,7.646965,27,2,drawdown_watch_plus_var_watch_plus_tail
2020-03-21,2020,Bull market,stress,stress,stress,stress,watch,stress,stress,-40.799017,9.999168,6.779858,-2.595148,28,2,drawdown_stress
2020-03-22,2020,Bull market,stress,stress,stress,stress,watch,stress,stress,-41.649107,9.999168,6.58272,-1.435939,29,2,drawdown_stress
2020-03-23,2020,Bull market,stress,stress,watch,stress,watch,stress,normal,-39.915538,9.999168,6.42354,2.970938,30,1,drawdown_watch_plus_duration_plus_risk_signal
2020-03-24,2020,Bull market,stress,stress,watch,stress,watch,stress,normal,-36.315739,9.999168,6.398425,5.991231,31,1,drawdown_watch_plus_duration_plus_risk_signal
2020-03-25,2020,Bull market,stress,stress,watch,stress,watch,stress,normal,-36.985635,9.999168,6.208852,-1.051901,32,1,drawdown_watch_plus_duration_plus_risk_signal
2020-03-26,2020,Bull market,stress,stress,watch,stress,watch,stress,normal,-35.216287,9.999168,6.058869,2.807849,33,1,drawdown_watch_plus_duration_plus_risk_signal
2020-03-27,2020,Bull market,stress,watch,normal,stress,watch,stress,normal,,9.999168,6.058869,,,1,damage_watch_context
2020-03-28,2020,Bull market,stress,watch,normal,stress,watch,stress,normal,,9.999168,6.058869,,,1,damage_watch_context
2020-03-29,2020,Bull market,stress,watch,normal,stress,watch,stress,normal,,9.999168,6.058869,,,1,damage_watch_context
2020-03-30,2020,Bull market,stress,watch,normal,stress,watch,stress,normal,,9.999168,6.058869,,,1,damage_watch_context
2020-03-31,2020,Bull market,stress,watch,normal,stress,watch,stress,normal,,9.999168,6.058869,,,1,damage_watch_context
2020-04-01,2020,Bull market,stress,watch,normal,stress,watch,stress,normal,,9.999168,6.058869,,,1,damage_watch_context
2020-04-02,2020,Bull market,stress,watch,normal,stress,watch,stress,normal,,9.999168,6.058869,,,1,damage_watch_context
2020-04-03,2020,Bull market,stress,stress,watch,stress,watch,stress,normal,-35.296934,9.999168,6.058869,,34,1,drawdown_watch_plus_duration_plus_risk_signal
2020-04-04,2020,Bull market,stress,stress,watch,stress,watch,watch,normal,-35.309893,9.999168,5.874293,-0.020029,35,1,drawdown_watch_plus_duration_plus_risk_signal
2020-04-05,2020,Bull market,stress,stress,watch,stress,watch,watch,normal,-34.561416,9.999168,5.702386,1.157019,36,0,drawdown_watch_plus_duration_plus_risk_signal
2020-04-06,2020,Bull market,stress,stress,watch,stress,watch,watch,normal,-32.779723,9.999168,5.568748,2.722694,37,0,drawdown_watch_plus_duration_plus_risk_signal
2020-04-07,2020,Bull market,stress,stress,watch,stress,watch,watch,normal,-31.449233,9.999168,5.420826,1.9793,38,0,drawdown_watch_plus_duration_plus_risk_signal
2020-04-08,2020,Bull market,stress,stress,watch,stress,watch,watch,normal,-31.830757,9.999168,5.257454,-0.556558,39,0,drawdown_watch_plus_duration_plus_risk_signal
2020-04-09,2020,Bull market,stress,stress,watch,stress,watch,watch,normal,-31.259684,9.999168,5.101419,0.837729,40,0,drawdown_watch_plus_duration_plus_risk_signal
2020-04-10,2020,Bull market,stress,stress,watch,stress,watch,watch,watch,-34.069689,9.999168,5.04635,-4.087856,41,1,drawdown_watch_plus_duration_plus_risk_signal
2020-04-11,2020,Bull market,stress,stress,watch,stress,watch,watch,normal,-34.157207,9.999168,4.892725,-0.132743,42,1,drawdown_watch_plus_duration_plus_risk_signal
2020-04-12,2020,Bull market,stress,stress,watch,stress,watch,watch,normal,-33.509868,9.999168,4.749782,0.983158,43,1,drawdown_watch_plus_duration_plus_risk_signal
2020-04-13,2020,Bull market,stress,stress,watch,stress,watch,watch,stress,-35.332356,9.999168,4.653771,-2.740991,44,2,drawdown_watch_plus_var_watch_plus_tail
2020-04-14,2020,Bull market,stress,stress,watch,stress,watch,watch,stress,-33.1628,9.999168,4.586226,3.354934,45,2,drawdown_watch_plus_var_watch_plus_tail
2020-04-15,2020,Bull market,stress,stress,watch,stress,watch,watch,stress,-34.182195,9.999168,4.462178,-1.525192,46,2,drawdown_watch_plus_var_watch_plus_tail
2020-04-16,2020,Bull market,stress,stress,watch,stress,watch,watch,stress,-32.021732,9.999168,4.400324,3.282491,47,2,drawdown_watch_plus_var_watch_plus_tail
2020-04-17,2020,Bull market,stress,stress,watch,stress,watch,watch,normal,-33.056318,9.999168,4.28253,-1.521936,48,1,drawdown_watch_plus_duration_plus_risk_signal
2020-04-18,2020,Bull market,stress,stress,watch,stress,watch,normal,normal,-32.268471,9.999168,4.162062,1.176879,49,1,drawdown_watch_plus_duration_plus_risk_signal
2020-04-19,2020,Bull market,stress,stress,watch,stress,watch,normal,normal,-33.065827,9.999168,4.045559,-1.17723,50,1,drawdown_watch_plus_duration_plus_risk_signal
2020-04-20,2020,Bull market,stress,stress,watch,stress,watch,normal,normal,-32.874699,7.177766,3.922938,0.285545,51,0,drawdown_watch_plus_duration_plus_risk_signal
2020-04-21,2020,Bull market,stress,watch,watch,stress,normal,normal,normal,-33.469335,3.481767,3.809615,-0.88586,52,0,damage_watch_context
2020-04-22,2020,Bull market,stress,watch,watch,stress,normal,normal,normal,-31.875008,3.481767,3.739911,2.39638,53,0,damage_watch_context
2020-04-23,2020,Bull market,stress,watch,watch,stress,normal,normal,normal,-31.335811,3.481767,3.631157,0.791482,54,0,damage_watch_context
2020-04-24,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.481767,3.631157,,,0,damage_watch_context
2020-04-25,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.481767,3.631157,,,0,damage_watch_context
2020-04-26,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.481767,3.631157,,,0,damage_watch_context
2020-04-27,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.481767,3.631157,,,0,damage_watch_context
2020-04-28,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.481767,3.631157,,,0,damage_watch_context
2020-04-29,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.481767,3.631157,,,0,damage_watch_context
2020-04-30,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.481767,3.631157,,,0,damage_watch_context
2020-05-01,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.481767,3.631157,,,0,damage_watch_context
2020-05-02,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.481767,3.631157,,,0,damage_watch_context
2020-05-03,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.481767,3.631157,,,0,damage_watch_context
2020-05-04,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.481767,3.631157,,,0,damage_watch_context
2020-05-05,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.481767,3.631157,,,0,damage_watch_context
2020-05-06,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.481767,3.631157,,,0,damage_watch_context
2020-05-07,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.481767,3.631157,,,0,damage_watch_context
2020-05-08,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-6.258963,3.481767,3.631157,,55,0,damage_watch_context
2020-05-09,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-6.371625,2.675362,3.520661,-0.120184,56,0,damage_watch_context
2020-05-10,2020,Bull market,stress,watch,normal,stress,normal,normal,stress,-14.391612,2.675362,4.006706,-8.565766,57,1,damage_watch_context
2020-05-11,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-13.454964,3.481767,3.893879,1.094109,58,1,damage_watch_context
2020-05-12,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-13.934538,3.481767,3.777695,-0.554133,59,1,damage_watch_context
2020-05-13,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-10.782897,3.481767,3.770848,3.661912,60,1,damage_watch_context
2020-05-14,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-5.835691,3.481767,3.900134,5.545131,61,1,damage_watch_context
2020-05-15,2020,Bull market,stress,watch,normal,stress,normal,normal,stress,-8.422131,3.481767,3.84071,-2.746731,62,2,damage_watch_context
2020-05-16,2020,Bull market,stress,watch,normal,stress,normal,normal,stress,-8.568125,3.48435,3.723912,-0.159421,63,2,damage_watch_context
2020-05-17,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-5.947045,3.48435,3.678117,2.866704,64,1,damage_watch_context
2020-05-18,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-6.951539,3.48435,3.57565,-1.068009,65,1,damage_watch_context
2020-05-19,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-6.413753,3.48435,3.469611,0.577963,66,1,damage_watch_context
2020-05-20,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-4.743259,3.48435,3.392208,1.784978,67,1,damage_watch_context
2020-05-21,2020,Bull market,stress,watch,normal,stress,normal,normal,stress,-8.642345,3.48435,3.438303,-4.093238,68,2,damage_watch_context
2020-05-22,2020,Bull market,stress,watch,normal,stress,normal,normal,stress,-11.129365,4.090816,3.399597,-2.72229,69,2,damage_watch_context
2020-05-23,2020,Bull market,stress,watch,normal,stress,normal,normal,stress,-10.632501,4.090816,3.298876,0.559087,70,2,damage_watch_context
2020-05-24,2020,Bull market,stress,watch,normal,stress,normal,normal,stress,-11.872917,4.090816,3.216398,-1.387994,71,2,damage_watch_context
2020-05-25,2020,Bull market,stress,watch,normal,stress,normal,normal,stress,-13.504118,4.090816,3.151201,-1.850965,72,2,damage_watch_context
2020-05-26,2020,Bull market,stress,watch,normal,stress,normal,normal,stress,-13.667514,3.48731,3.055553,-0.188907,73,2,damage_watch_context
2020-05-27,2020,Bull market,stress,watch,normal,stress,normal,normal,stress,-10.316845,3.48731,3.111271,3.881123,74,2,damage_watch_context
2020-05-28,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-7.455163,3.48731,3.116105,3.19088,75,1,damage_watch_context
2020-05-29,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.48731,3.116105,,,1,damage_watch_context
2020-05-30,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.48731,3.116105,,,1,damage_watch_context
2020-05-31,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.48731,3.116105,,,1,damage_watch_context
2020-06-01,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.48731,3.116105,,,1,damage_watch_context
2020-06-02,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.48731,3.116105,,,1,damage_watch_context
2020-06-03,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.48731,3.116105,,,1,damage_watch_context
2020-06-04,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,3.48731,3.116105,,,1,damage_watch_context
2020-06-05,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-6.367255,3.48731,3.116105,,76,1,damage_watch_context
2020-06-06,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-6.551775,3.48731,3.021562,-0.197068,77,0,damage_watch_context
2020-06-07,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-8.021109,3.48731,2.954722,-1.572351,78,0,damage_watch_context
2020-06-08,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-5.956192,3.48731,2.917012,2.24499,79,0,damage_watch_context
2020-06-09,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-5.482588,3.48731,2.830837,0.503599,80,0,damage_watch_context
2020-06-10,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-4.882048,3.48731,2.749007,0.635375,81,0,damage_watch_context
2020-06-11,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-5.685758,3.48731,2.673286,-0.844961,82,0,damage_watch_context
2020-06-12,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-7.115489,3.48731,2.618311,-1.515922,83,0,damage_watch_context
2020-06-13,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-7.857174,3.48731,2.54607,-0.798502,84,0,damage_watch_context
2020-06-14,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-8.091708,3.48731,2.469294,-0.254534,85,0,damage_watch_context
2020-06-15,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-9.751614,3.48731,2.4346,-1.806046,86,0,damage_watch_context
2020-06-16,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-6.672903,3.48731,2.503974,3.411375,87,0,damage_watch_context
2020-06-17,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-7.530946,3.48731,2.438116,-0.919393,88,0,damage_watch_context
2020-06-18,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-7.690996,2.735733,2.364222,-0.173085,89,0,damage_watch_context
2020-06-19,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-8.27959,2.735733,2.297513,-0.637635,90,0,damage_watch_context
2020-06-20,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-9.143706,2.735733,2.239444,-0.94212,91,0,damage_watch_context
2020-06-21,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-8.409059,2.735733,2.180236,0.808582,92,0,damage_watch_context
2020-06-22,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-7.245732,2.735733,2.13659,1.270133,93,0,damage_watch_context
2020-06-23,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-5.652991,2.330194,2.113773,1.717162,94,0,damage_watch_context
2020-06-24,2020,Bull market,stress,watch,normal,stress,normal,normal,watch,-8.375591,2.330194,2.167856,-2.885731,95,1,damage_watch_context
2020-06-25,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-9.571729,2.812182,2.126001,-1.305479,96,1,damage_watch_context
2020-06-26,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,2.812182,2.126001,,,1,damage_watch_context
2020-06-27,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,2.812182,2.126001,,,1,damage_watch_context
2020-06-28,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,2.812182,2.126001,,,1,damage_watch_context
2020-06-29,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,2.812182,2.126001,,,1,damage_watch_context
2020-06-30,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,2.812182,2.126001,,,1,damage_watch_context
2020-07-01,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,2.812182,2.126001,,,1,damage_watch_context
2020-07-02,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,2.812182,2.126001,,,1,damage_watch_context
2020-07-03,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-10.678215,2.812182,2.126001,,97,1,damage_watch_context
2020-07-04,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-10.816224,2.812182,2.061582,-0.154508,98,1,damage_watch_context
2020-07-05,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-11.52828,2.812182,2.008323,-0.798414,99,1,damage_watch_context
2020-07-06,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-9.10863,2.812182,2.059163,2.734942,100,1,damage_watch_context
2020-07-07,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-9.093906,2.330194,1.996437,0.0162,101,1,damage_watch_context
2020-07-08,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-7.066789,1.830751,2.011209,2.229901,102,1,damage_watch_context
2020-07-09,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-7.634964,1.830751,1.955682,-0.611379,103,0,damage_watch_context
2020-07-10,2020,Bull market,stress,watch,normal,stress,normal,normal,watch,-9.99895,1.830751,1.997058,-2.559396,104,1,damage_watch_context
2020-07-11,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-9.513519,2.220388,1.940722,0.539363,105,1,damage_watch_context
2020-07-12,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-9.655716,2.220388,1.881993,-0.157148,106,1,damage_watch_context
2020-07-13,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-8.5066,2.220388,1.851068,1.27193,107,1,damage_watch_context
2020-07-14,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-9.538355,2.220388,1.81581,-1.127682,108,1,damage_watch_context
2020-07-15,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-9.330862,2.220388,1.761389,0.229371,109,1,damage_watch_context
2020-07-16,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-10.726907,2.220388,1.748881,-1.539713,110,1,damage_watch_context
2020-07-17,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-10.095193,2.220388,1.70444,0.707619,111,0,damage_watch_context
2020-07-18,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-10.016661,2.220388,1.652654,0.087351,112,0,damage_watch_context
2020-07-19,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-10.305508,2.220388,1.604236,-0.321001,113,0,damage_watch_context
2020-07-20,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-10.088632,2.220388,1.556491,0.241794,114,0,damage_watch_context
2020-07-21,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-7.571791,2.220388,1.657544,2.799247,115,0,damage_watch_context
2020-07-22,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-8.216707,2.220388,1.616112,-0.697748,116,0,damage_watch_context
2020-07-23,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-6.560962,2.220388,1.627995,1.803972,117,0,damage_watch_context
2020-07-24,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-6.828192,2.100538,1.579953,-0.285994,118,0,damage_watch_context
2020-07-25,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-6.195886,2.100538,1.540815,0.678646,119,0,damage_watch_context
2020-07-26,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-4.345305,2.100538,1.57009,1.972814,120,0,damage_watch_context
2020-07-27,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-3.32091,2.100538,1.544696,1.07093,121,0,damage_watch_context
2020-07-28,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-1.661096,2.100538,1.555561,1.716829,122,0,damage_watch_context
2020-07-29,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-1.591578,2.100538,1.508272,0.070692,123,0,damage_watch_context
2020-07-30,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,-1.871286,2.100538,1.46398,-0.284231,124,0,damage_watch_context
2020-07-31,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,2.100538,1.46398,,,0,damage_watch_context
2020-08-01,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,2.100538,1.46398,,,0,damage_watch_context
2020-08-02,2020,Bull market,stress,watch,normal,stress,normal,normal,normal,,2.100538,1.46398,,,0,damage_watch_context
