configId,state,year,regime,startDate,endDate,durationDays,maxDamageState,maxDrawdownPct,maxVarLossPct,maxEwmaPct,minDailyReturnPct
v04b_actionable_stress_recommended,normal,2025,Mixed,2025-01-03,2025-02-19,48,normal,-9.963264,2.554838,2.101418,-3.621218
v04b_actionable_stress_recommended,watch,2025,Mixed,2025-02-20,2025-03-08,17,stress,-19.993622,3.013732,2.545783,-8.626384
v04b_actionable_stress_recommended,stress,2025,Mixed,2025-03-09,2025-03-15,7,stress,-23.341457,3.227019,2.571334,-2.942812
v04b_actionable_stress_recommended,watch,2025,Mixed,2025-03-16,2025-03-20,5,stress,-23.467478,3.227019,2.24026,-1.485455
v04b_actionable_stress_recommended,stress,2025,Mixed,2025-03-21,2025-03-21,1,stress,-21.403685,3.227019,2.183717,-2.133043
v04b_actionable_stress_recommended,watch,2025,Mixed,2025-03-22,2025-04-06,16,stress,-22.797783,3.227019,2.120206,-0.656533
v04b_actionable_stress_recommended,stress,2025,Mixed,2025-04-07,2025-04-07,1,stress,-25.878051,3.227019,2.000616,-3.98987
v04b_actionable_stress_recommended,watch,2025,Mixed,2025-04-08,2025-04-08,1,stress,-24.672281,3.751227,1.980175,1.626739
v04b_actionable_stress_recommended,stress,2025,Mixed,2025-04-09,2025-04-13,5,stress,-26.397829,3.751227,2.134673,-2.290722
v04b_actionable_stress_recommended,watch,2025,Mixed,2025-04-14,2025-05-20,37,stress,-22.21878,3.227019,1.936357,-1.521524
v04b_actionable_stress_recommended,normal,2025,Mixed,2025-05-21,2025-06-16,27,normal,-5.614361,1.944583,1.475161,-2.248862
v04b_actionable_stress_recommended,watch,2025,Mixed,2025-06-17,2025-07-09,23,stress,-8.121291,2.000503,1.554418,-2.559908
v04b_actionable_stress_recommended,normal,2025,Mixed,2025-07-10,2025-08-10,32,normal,-3.192282,2.228056,1.973332,-2.202626
v04b_actionable_stress_recommended,watch,2025,Mixed,2025-08-11,2025-08-12,2,watch,-1.65094,1.975073,1.415144,-0.803335
v04b_actionable_stress_recommended,normal,2025,Mixed,2025-08-13,2025-08-26,14,normal,-9.138825,2.45656,1.539109,-2.946075
v04b_actionable_stress_recommended,watch,2025,Mixed,2025-08-27,2025-10-03,38,stress,-8.580512,2.45656,1.452171,-2.091057
v04b_actionable_stress_recommended,normal,2025,Mixed,2025-10-04,2025-10-19,16,normal,-15.226599,4.741608,2.494115,-7.368192
v04b_actionable_stress_recommended,watch,2025,Mixed,2025-10-20,2025-11-13,25,stress,-18.962159,4.973641,2.367455,-4.29694
v04b_actionable_stress_recommended,stress,2025,Mixed,2025-11-14,2025-11-17,4,stress,-23.593558,6.233757,2.462715,-6.811762
v04b_actionable_stress_recommended,watch,2025,Mixed,2025-11-18,2025-11-18,1,stress,,6.233757,2.255154,
v04b_actionable_stress_recommended,stress,2025,Mixed,2025-11-19,2025-11-26,8,stress,-32.756283,6.233757,2.983408,-8.522184
v04b_actionable_stress_recommended,watch,2025,Mixed,2025-11-27,2025-12-10,14,stress,-28.898934,5.680092,2.556861,-1.893342
v04b_actionable_stress_recommended,stress,2025,Mixed,2025-12-11,2025-12-11,1,stress,-27.676409,5.680092,2.361177,-2.349357
v04b_actionable_stress_recommended,watch,2025,Mixed,2025-12-12,2025-12-12,1,stress,-25.723797,5.680092,2.382854,2.699827
v04b_actionable_stress_recommended,stress,2025,Mixed,2025-12-13,2025-12-17,5,stress,-29.410852,5.680092,2.364265,-2.051156
v04b_actionable_stress_recommended,watch,2025,Mixed,2025-12-18,2025-12-22,5,stress,-29.304047,4.80368,2.186846,-1.377267
v04b_actionable_stress_recommended,stress,2025,Mixed,2025-12-23,2025-12-23,1,stress,-29.897676,4.80368,2.079856,-2.911726
v04b_actionable_stress_recommended,watch,2025,Mixed,2025-12-24,2025-12-25,2,stress,-29.601842,5.056746,2.019143,0.422003
v04c_regime_stress,normal,2020,Bull market,2020-01-03,2020-03-06,64,normal,-12.889792,3.411774,2.327292,-5.280805
v04c_regime_stress,watch,2020,Bull market,2020-03-07,2020-03-12,6,stress,-41.600856,5.128626,6.751152,-24.329604
v04c_regime_stress,stress,2020,Bull market,2020-03-13,2020-03-26,14,stress,-54.036507,9.999168,7.009549,-10.239136
v04c_regime_stress,watch,2020,Bull market,2020-03-27,2020-04-02,7,stress,,9.999168,6.058869,
v04c_regime_stress,stress,2020,Bull market,2020-04-03,2020-04-17,15,stress,-35.332356,9.999168,6.058869,-4.087856
v04c_regime_stress,watch,2020,Bull market,2020-04-18,2020-08-06,111,stress,-33.469335,9.999168,4.162062,-8.565766
v04c_regime_stress,normal,2020,Bull market,2020-08-07,2020-09-07,32,normal,-15.064681,2.100538,1.46398,-2.173168
v04c_regime_stress,watch,2020,Bull market,2020-09-08,2020-10-20,43,stress,-15.849957,2.292753,1.578244,-2.747254
v04c_regime_stress,normal,2020,Bull market,2020-10-21,2020-12-24,65,normal,-10.44802,2.182275,4.122659,-10.44802
v04c_regime_stress,normal,2021,Bull market,2021-01-01,2021-01-21,21,normal,-19.548703,,5.17907,-10.9957
v04c_regime_stress,watch,2021,Bull market,2021-01-22,2021-01-24,3,watch,-22.580897,,5.058263,-2.492053
v04c_regime_stress,normal,2021,Bull market,2021-01-25,2021-01-25,1,normal,-18.86114,,4.705025,3.389524
v04c_regime_stress,watch,2021,Bull market,2021-01-26,2021-02-07,13,watch,-24.436585,,4.740716,-3.757765
v04c_regime_stress,normal,2021,Bull market,2021-02-08,2021-04-22,74,normal,-12.400307,10.545595,5.247104,-10.00261
v04c_regime_stress,stress,2021,Bull market,2021-04-23,2021-04-25,3,watch,-23.076369,8.761143,4.619568,-12.737565
v04c_regime_stress,normal,2021,Bull market,2021-04-26,2021-04-28,3,normal,-19.688754,8.761143,4.276275,0.130596
v04c_regime_stress,watch,2021,Bull market,2021-04-29,2021-05-18,20,stress,-29.638979,9.491668,4.1362,-10.088635
v04c_regime_stress,stress,2021,Bull market,2021-05-19,2021-05-21,3,stress,-42.305372,11.545546,7.169009,-18.002004
v04c_regime_stress,crisis,2021,Bull market,2021-05-22,2021-05-23,2,stress,-46.401867,11.545546,7.307657,-10.610411
v04c_regime_stress,stress,2021,Bull market,2021-05-24,2021-05-27,4,stress,-39.735961,11.780346,7.712212,0.318859
v04c_regime_stress,watch,2021,Bull market,2021-05-28,2021-06-03,7,stress,,11.780346,7.120811,
v04c_regime_stress,crisis,2021,Bull market,2021-06-04,2021-06-06,3,stress,-43.580154,11.780346,7.120811,-2.025917
v04c_regime_stress,stress,2021,Bull market,2021-06-07,2021-06-07,1,stress,-42.268449,11.780346,6.526945,2.102331
v04c_regime_stress,crisis,2021,Bull market,2021-06-08,2021-06-09,2,stress,-47.562128,11.780346,6.78844,-9.169472
v04c_regime_stress,stress,2021,Bull market,2021-06-10,2021-06-10,1,stress,-39.337865,10.375612,6.817801,7.262309
v04c_regime_stress,crisis,2021,Bull market,2021-06-11,2021-06-13,3,stress,-42.526575,10.375612,6.639586,-2.775762
v04c_regime_stress,stress,2021,Bull market,2021-06-14,2021-06-17,4,stress,-38.840949,10.375612,6.26877,0.100048
v04c_regime_stress,crisis,2021,Bull market,2021-06-18,2021-06-20,3,stress,-45.391416,10.375612,5.649392,-5.079369
v04c_regime_stress,stress,2021,Bull market,2021-06-21,2021-06-22,2,stress,-52.446788,9.961989,5.856859,-11.086798
v04c_regime_stress,crisis,2021,Bull market,2021-06-23,2021-06-24,2,stress,-45.174287,10.872424,6.802787,0.687744
v04c_regime_stress,watch,2021,Bull market,2021-06-25,2021-07-08,14,stress,,10.872424,6.597697,
v04c_regime_stress,crisis,2021,Bull market,2021-07-09,2021-07-11,3,stress,-47.01208,10.872424,6.597697,0.850526
v04c_regime_stress,stress,2021,Bull market,2021-07-12,2021-07-23,12,stress,-52.350186,9.961989,6.02373,-3.382819
v04c_regime_stress,watch,2021,Bull market,2021-07-24,2021-10-19,88,stress,-47.029152,5.648519,4.61181,-6.971788
v04c_regime_stress,normal,2021,Bull market,2021-10-20,2021-11-23,35,normal,-13.162302,5.648519,2.612328,-5.106337
v04c_regime_stress,watch,2021,Bull market,2021-11-24,2021-12-30,37,stress,-30.26582,5.903036,4.160341,-13.787219
v04c_regime_stress,normal,2022,Bear market,2022-01-07,2022-01-23,17,normal,-19.664794,,3.629198,-11.519976
v04c_regime_stress,watch,2022,Bear market,2022-01-24,2022-01-24,1,watch,-22.868191,,3.589704,-4.527624
v04c_regime_stress,normal,2022,Bear market,2022-01-25,2022-01-26,2,normal,-16.878394,,4.052046,5.215027
v04c_regime_stress,watch,2022,Bear market,2022-01-27,2022-02-14,19,stress,-15.75674,,4.069811,-3.674014
v04c_regime_stress,normal,2022,Bear market,2022-02-15,2022-03-07,21,normal,-19.088904,7.912703,3.694476,-7.922967
v04c_regime_stress,watch,2022,Bear market,2022-03-08,2022-06-13,98,stress,-46.258904,7.912703,4.654067,-13.322949
v04c_regime_stress,stress,2022,Bear market,2022-06-14,2022-06-19,6,stress,-56.749462,8.593602,4.693772,-5.735867
v04c_regime_stress,watch,2022,Bear market,2022-06-20,2022-12-29,193,crisis,-63.424948,5.529357,4.559044,-9.712549
v04c_regime_stress,normal,2023,Recovery,2023-01-06,2023-03-12,66,normal,-18.902711,3.403368,2.649188,-8.948255
v04c_regime_stress,watch,2023,Recovery,2023-03-13,2023-03-16,4,watch,-17.59483,4.233107,2.987976,-3.764706
v04c_regime_stress,normal,2023,Recovery,2023-03-17,2023-05-04,49,normal,-10.360898,4.233107,5.720382,-3.209425
v04c_regime_stress,watch,2023,Recovery,2023-05-05,2023-06-28,55,stress,-17.579313,3.529521,3.389421,-3.747493
v04c_regime_stress,normal,2023,Recovery,2023-06-29,2023-08-03,36,normal,-6.132515,3.023049,2.610465,-2.360764
v04c_regime_stress,watch,2023,Recovery,2023-08-04,2023-11-02,91,stress,-17.521855,2.461015,2.365425,-8.027079
v04c_regime_stress,normal,2023,Recovery,2023-11-03,2023-12-28,56,normal,-4.658308,2.42041,1.700475,-3.626304
v04c_regime_stress,normal,2024,ETF/Bull,2024-01-05,2024-01-24,20,normal,-15.374203,,2.1947,-4.982989
v04c_regime_stress,watch,2024,ETF/Bull,2024-01-25,2024-02-08,15,watch,-12.67505,,2.129503,0.343406
v04c_regime_stress,normal,2024,ETF/Bull,2024-02-09,2024-03-27,48,normal,-10.843526,4.959088,2.695495,-5.614032
v04c_regime_stress,watch,2024,ETF/Bull,2024-03-28,2024-06-06,71,stress,-14.640039,4.959088,2.577754,-4.59054
v04c_regime_stress,normal,2024,ETF/Bull,2024-06-07,2024-06-20,14,normal,-8.503374,2.442482,1.995059,-3.403293
v04c_regime_stress,watch,2024,ETF/Bull,2024-06-21,2024-11-07,140,stress,-23.419236,3.439946,2.289569,-4.222651
v04c_regime_stress,normal,2024,ETF/Bull,2024-11-08,2024-12-26,49,normal,-10.212435,3.391634,3.355019,-6.247014
v04c_regime_stress,normal,2025,Mixed,2025-01-03,2025-02-19,48,normal,-9.963264,2.554838,2.101418,-3.621218
v04c_regime_stress,watch,2025,Mixed,2025-02-20,2025-05-20,90,stress,-26.397829,3.751227,2.571334,-8.626384
v04c_regime_stress,normal,2025,Mixed,2025-05-21,2025-06-16,27,normal,-5.614361,1.944583,1.475161,-2.248862
v04c_regime_stress,watch,2025,Mixed,2025-06-17,2025-07-09,23,stress,-8.121291,2.000503,1.554418,-2.559908
v04c_regime_stress,normal,2025,Mixed,2025-07-10,2025-08-10,32,normal,-3.192282,2.228056,1.973332,-2.202626
v04c_regime_stress,watch,2025,Mixed,2025-08-11,2025-08-12,2,watch,-1.65094,1.975073,1.415144,-0.803335
v04c_regime_stress,normal,2025,Mixed,2025-08-13,2025-08-26,14,normal,-9.138825,2.45656,1.539109,-2.946075
v04c_regime_stress,watch,2025,Mixed,2025-08-27,2025-10-03,38,stress,-8.580512,2.45656,1.452171,-2.091057
v04c_regime_stress,normal,2025,Mixed,2025-10-04,2025-10-19,16,normal,-15.226599,4.741608,2.494115,-7.368192
v04c_regime_stress,watch,2025,Mixed,2025-10-20,2025-12-25,67,stress,-32.756283,6.233757,2.983408,-8.522184
