configId,state,year,regime,startDate,endDate,durationDays,maxDamageState,maxDrawdownPct,maxVarLossPct,maxEwmaPct,minDailyReturnPct
v03a_drawdown_crisis_plus_var_stress,stress,2020,Bull market,2020-09-15,2020-10-20,36,stress,-12.118913,2.292753,1.561783,-2.390595
v03a_drawdown_crisis_plus_var_stress,normal,2020,Bull market,2020-10-21,2020-11-08,19,normal,-1.668324,2.182275,2.177539,-1.668324
v03a_drawdown_crisis_plus_var_stress,watch,2020,Bull market,2020-11-09,2020-11-09,1,normal,-2.225294,1.81096,1.84168,-2.187708
v03a_drawdown_crisis_plus_var_stress,normal,2020,Bull market,2020-11-10,2020-11-25,16,normal,-1.455078,2.070687,2.279613,-1.204129
v03a_drawdown_crisis_plus_var_stress,crisis,2020,Bull market,2020-11-26,2020-11-26,1,normal,-10.44802,1.459436,3.280333,-10.44802
v03a_drawdown_crisis_plus_var_stress,normal,2020,Bull market,2020-11-27,2020-12-24,28,normal,-5.668594,2.014738,4.122659,-1.803331
v03a_drawdown_crisis_plus_var_stress,normal,2021,Bull market,2021-01-01,2021-01-10,10,normal,-2.71835,,1.310872,-1.434449
v03a_drawdown_crisis_plus_var_stress,crisis,2021,Bull market,2021-01-11,2021-01-11,1,normal,-13.415148,,2.978189,-10.9957
v03a_drawdown_crisis_plus_var_stress,normal,2021,Bull market,2021-01-12,2021-01-13,2,normal,-12.730329,,2.893953,0.790923
v03a_drawdown_crisis_plus_var_stress,watch,2021,Bull market,2021-01-14,2021-01-14,1,normal,0,,4.329587,13.538071
v03a_drawdown_crisis_plus_var_stress,crisis,2021,Bull market,2021-01-15,2021-01-15,1,normal,-10.767556,,4.957522,-10.767556
v03a_drawdown_crisis_plus_var_stress,stress,2021,Bull market,2021-01-16,2021-01-20,5,normal,-12.176487,,4.860722,-4.404592
v03a_drawdown_crisis_plus_var_stress,crisis,2021,Bull market,2021-01-21,2021-01-21,1,normal,-19.548703,,5.17907,-10.274308
v03a_drawdown_crisis_plus_var_stress,stress,2021,Bull market,2021-01-22,2021-02-10,20,watch,-24.436585,,5.058263,-3.757765
v03a_drawdown_crisis_plus_var_stress,normal,2021,Bull market,2021-02-11,2021-02-11,1,normal,0,,4.230028,0.137426
v03a_drawdown_crisis_plus_var_stress,watch,2021,Bull market,2021-02-12,2021-02-15,4,normal,-0.332309,,5.247104,-0.332309
v03a_drawdown_crisis_plus_var_stress,stress,2021,Bull market,2021-02-16,2021-02-18,3,normal,0,10.545595,4.70804,0.489956
v03a_drawdown_crisis_plus_var_stress,watch,2021,Bull market,2021-02-19,2021-02-22,4,normal,-2.664186,7.632936,4.412566,-2.664186
v03a_drawdown_crisis_plus_var_stress,crisis,2021,Bull market,2021-02-23,2021-02-23,1,normal,-12.400307,4.305188,4.697892,-10.00261
v03a_drawdown_crisis_plus_var_stress,stress,2021,Bull market,2021-02-24,2021-03-08,13,normal,-12.216182,7.483502,4.837056,-0.440095
v03a_drawdown_crisis_plus_var_stress,watch,2021,Bull market,2021-03-09,2021-03-09,1,normal,-6.108052,3.522654,4.370351,2.064575
v03a_drawdown_crisis_plus_var_stress,normal,2021,Bull market,2021-03-10,2021-03-11,2,normal,-5.365981,3.522654,4.241633,0.790346
v03a_drawdown_crisis_plus_var_stress,watch,2021,Bull market,2021-03-12,2021-03-13,2,normal,0,3.522654,4.378253,3.65522
v03a_drawdown_crisis_plus_var_stress,normal,2021,Bull market,2021-03-14,2021-03-14,1,normal,0,3.265654,4.217693,1.275281
v03a_drawdown_crisis_plus_var_stress,watch,2021,Bull market,2021-03-15,2021-03-15,1,normal,-3.28294,2.538369,4.167525,-3.28294
v03a_drawdown_crisis_plus_var_stress,normal,2021,Bull market,2021-03-16,2021-03-18,3,normal,-4.811778,3.004501,4.053344,-1.312926
v03a_drawdown_crisis_plus_var_stress,stress,2021,Bull market,2021-03-19,2021-03-21,3,normal,-2.856969,3.091253,3.961921,-2.856969
v03a_drawdown_crisis_plus_var_stress,normal,2021,Bull market,2021-03-22,2021-03-22,1,normal,-2.373042,3.091253,3.6276,0.254168
v03a_drawdown_crisis_plus_var_stress,stress,2021,Bull market,2021-03-23,2021-04-13,22,normal,-10.290986,6.295347,4.027439,-8.760044
v03a_drawdown_crisis_plus_var_stress,watch,2021,Bull market,2021-04-14,2021-04-17,4,normal,-2.378275,6.295347,3.574604,-2.378275
v03a_drawdown_crisis_plus_var_stress,stress,2021,Bull market,2021-04-18,2021-04-22,5,normal,-11.847944,6.295347,3.861038,-8.762042
v03a_drawdown_crisis_plus_var_stress,crisis,2021,Bull market,2021-04-23,2021-04-23,1,watch,-23.076369,6.295347,4.619568,-12.737565
v03a_drawdown_crisis_plus_var_stress,stress,2021,Bull market,2021-04-24,2021-04-28,5,watch,-22.783092,8.761143,4.479811,0.130596
v03a_drawdown_crisis_plus_var_stress,watch,2021,Bull market,2021-04-29,2021-05-12,14,watch,-19.074743,8.761143,3.899186,-1.464662
v03a_drawdown_crisis_plus_var_stress,crisis,2021,Bull market,2021-05-13,2021-05-13,1,stress,-18.100643,8.761143,4.127495,-10.088635
v03a_drawdown_crisis_plus_var_stress,stress,2021,Bull market,2021-05-14,2021-05-18,5,stress,-29.638979,9.491668,4.1362,-7.370461
v03a_drawdown_crisis_plus_var_stress,crisis,2021,Bull market,2021-05-19,2021-05-19,1,stress,-42.305372,9.491668,5.924073,-18.002004
v03a_drawdown_crisis_plus_var_stress,stress,2021,Bull market,2021-05-20,2021-05-22,3,stress,-40.039848,11.545546,7.169009,-6.63313
v03a_drawdown_crisis_plus_var_stress,crisis,2021,Bull market,2021-05-23,2021-05-23,1,stress,-46.401867,11.545546,7.307657,-10.610411
v03a_drawdown_crisis_plus_var_stress,stress,2021,Bull market,2021-05-24,2021-06-21,29,stress,-47.562128,11.780346,7.712212,-9.169472
v03a_drawdown_crisis_plus_var_stress,crisis,2021,Bull market,2021-06-22,2021-06-22,1,stress,-52.446788,9.961989,5.856859,-11.086798
v03a_drawdown_crisis_plus_var_stress,stress,2021,Bull market,2021-06-23,2021-10-19,119,stress,-52.350186,10.872424,6.802787,-6.971788
v03a_drawdown_crisis_plus_var_stress,normal,2021,Bull market,2021-10-20,2021-10-26,7,normal,-2.910935,5.648519,2.48299,-1.264816
v03a_drawdown_crisis_plus_var_stress,watch,2021,Bull market,2021-10-27,2021-10-27,1,normal,-5.266534,2.294266,2.457627,-4.335885
v03a_drawdown_crisis_plus_var_stress,normal,2021,Bull market,2021-10-28,2021-11-11,15,normal,-3.899237,3.58088,2.611274,-1.438363
v03a_drawdown_crisis_plus_var_stress,watch,2021,Bull market,2021-11-12,2021-11-12,1,normal,-3.368574,3.58088,2.425883,-2.477804
v03a_drawdown_crisis_plus_var_stress,normal,2021,Bull market,2021-11-13,2021-11-15,3,normal,-2.00184,2.576965,2.383648,-0.163972
v03a_drawdown_crisis_plus_var_stress,stress,2021,Bull market,2021-11-16,2021-11-23,8,normal,-13.162302,4.491557,2.612328,-5.106337
v03a_drawdown_crisis_plus_var_stress,watch,2021,Bull market,2021-11-24,2021-12-03,10,watch,-14.452604,4.491557,2.439198,-1.779659
v03a_drawdown_crisis_plus_var_stress,crisis,2021,Bull market,2021-12-04,2021-12-04,1,watch,-26.24721,4.491557,4.122857,-13.787219
v03a_drawdown_crisis_plus_var_stress,watch,2021,Bull market,2021-12-05,2021-12-07,3,watch,-25.4818,4.887002,4.160341,-1.52053
v03a_drawdown_crisis_plus_var_stress,stress,2021,Bull market,2021-12-08,2021-12-30,23,stress,-30.26582,5.903036,4.064363,-6.554881
v03a_drawdown_crisis_plus_var_stress,stress,2022,Bear market,2022-01-07,2022-01-11,5,normal,-1.697787,,0.814281,-1.557063
v03a_drawdown_crisis_plus_var_stress,normal,2022,Bear market,2022-01-12,2022-01-13,2,normal,0,,1.220181,1.051387
v03a_drawdown_crisis_plus_var_stress,watch,2022,Bear market,2022-01-14,2022-01-14,1,normal,-2.622547,,1.338114,-2.622547
v03a_drawdown_crisis_plus_var_stress,normal,2022,Bear market,2022-01-15,2022-01-17,3,normal,-2.694222,,1.314413,-0.949034
v03a_drawdown_crisis_plus_var_stress,stress,2022,Bear market,2022-01-18,2022-01-20,3,normal,-5.268819,,1.489901,-2.645883
v03a_drawdown_crisis_plus_var_stress,crisis,2022,Bear market,2022-01-21,2022-01-21,1,normal,-12.773785,,3.166703,-11.519976
v03a_drawdown_crisis_plus_var_stress,stress,2022,Bear market,2022-01-22,2022-02-07,17,watch,-22.868191,,4.069811,-7.900159
v03a_drawdown_crisis_plus_var_stress,watch,2022,Bear market,2022-02-08,2022-02-09,2,watch,-8.453133,,3.775673,-0.922703
v03a_drawdown_crisis_plus_var_stress,stress,2022,Bear market,2022-02-10,2022-02-14,5,stress,-7.304418,,3.827874,-2.707339
v03a_drawdown_crisis_plus_var_stress,watch,2022,Bear market,2022-02-15,2022-02-16,2,normal,-1.130611,6.382518,3.567358,-1.130611
v03a_drawdown_crisis_plus_var_stress,stress,2022,Bear market,2022-02-17,2022-05-11,84,stress,-28.685,7.912703,4.077771,-7.922967
v03a_drawdown_crisis_plus_var_stress,crisis,2022,Bear market,2022-05-12,2022-05-12,1,stress,-36.480977,4.007107,3.650935,-10.931748
v03a_drawdown_crisis_plus_var_stress,stress,2022,Bear market,2022-05-13,2022-06-12,31,stress,-37.998471,5.031812,4.096002,-5.049473
v03a_drawdown_crisis_plus_var_stress,crisis,2022,Bear market,2022-06-13,2022-06-13,1,stress,-46.258904,5.031812,4.654067,-13.322949
v03a_drawdown_crisis_plus_var_stress,stress,2022,Bear market,2022-06-14,2022-12-29,199,crisis,-63.424948,8.593602,4.693772,-9.712549
v03a_drawdown_crisis_plus_var_stress,normal,2023,Recovery,2023-01-06,2023-02-09,35,normal,-2.830344,,2.194945,-1.928911
v03a_drawdown_crisis_plus_var_stress,watch,2023,Recovery,2023-02-10,2023-02-10,1,normal,-7.316031,,2.007236,-4.616345
v03a_drawdown_crisis_plus_var_stress,normal,2023,Recovery,2023-02-11,2023-03-09,27,normal,-10.932746,1.92528,1.986863,-1.920841
v03a_drawdown_crisis_plus_var_stress,stress,2023,Recovery,2023-03-10,2023-03-10,1,normal,-18.902711,1.92528,2.649188,-8.948255
v03a_drawdown_crisis_plus_var_stress,normal,2023,Recovery,2023-03-11,2023-03-12,2,normal,-18.166777,3.403368,2.578083,0.907471
v03a_drawdown_crisis_plus_var_stress,watch,2023,Recovery,2023-03-13,2023-03-14,2,watch,-14.879343,3.403368,2.535804,0.597019
v03a_drawdown_crisis_plus_var_stress,stress,2023,Recovery,2023-03-15,2023-03-16,2,watch,-17.59483,4.233107,2.987976,-3.764706
v03a_drawdown_crisis_plus_var_stress,watch,2023,Recovery,2023-03-17,2023-03-29,13,normal,-4.091989,4.233107,5.720382,-2.754813
v03a_drawdown_crisis_plus_var_stress,normal,2023,Recovery,2023-03-30,2023-04-16,18,normal,-3.195303,3.310254,4.206047,-0.472327
v03a_drawdown_crisis_plus_var_stress,watch,2023,Recovery,2023-04-17,2023-04-17,1,normal,-3.241447,3.310254,3.420385,-2.561689
v03a_drawdown_crisis_plus_var_stress,normal,2023,Recovery,2023-04-18,2023-04-18,1,normal,-0.141529,2.667907,3.407776,3.203767
v03a_drawdown_crisis_plus_var_stress,stress,2023,Recovery,2023-04-19,2023-05-05,17,watch,-10.360898,3.105768,3.468044,-3.209425
v03a_drawdown_crisis_plus_var_stress,watch,2023,Recovery,2023-05-06,2023-05-10,5,watch,-9.019216,3.105768,3.289993,-3.513735
v03a_drawdown_crisis_plus_var_stress,stress,2023,Recovery,2023-05-11,2023-06-28,49,stress,-17.579313,3.529521,3.124054,-3.747493
v03a_drawdown_crisis_plus_var_stress,normal,2023,Recovery,2023-06-29,2023-07-14,16,normal,-1.200686,3.023049,2.610465,-0.293789
v03a_drawdown_crisis_plus_var_stress,watch,2023,Recovery,2023-07-15,2023-07-15,1,normal,-2.360764,3.023049,2.151065,-2.360764
v03a_drawdown_crisis_plus_var_stress,normal,2023,Recovery,2023-07-16,2023-07-20,5,normal,-3.781703,3.023049,2.085543,-1.309361
v03a_drawdown_crisis_plus_var_stress,stress,2023,Recovery,2023-07-21,2023-07-21,1,normal,-4.562679,1.887633,1.889757,-2.040107
v03a_drawdown_crisis_plus_var_stress,normal,2023,Recovery,2023-07-22,2023-07-23,2,normal,-4.226156,2.216468,1.834222,0.179237
v03a_drawdown_crisis_plus_var_stress,stress,2023,Recovery,2023-07-24,2023-08-04,12,watch,-6.132515,2.109257,1.804445,-2.165835
v03a_drawdown_crisis_plus_var_stress,watch,2023,Recovery,2023-08-05,2023-08-10,6,watch,-6.718183,2.109257,1.610035,-0.650298
v03a_drawdown_crisis_plus_var_stress,stress,2023,Recovery,2023-08-11,2023-11-02,84,stress,-17.521855,2.461015,2.365425,-8.027079
v03a_drawdown_crisis_plus_var_stress,normal,2023,Recovery,2023-11-03,2023-11-16,14,normal,-1.802519,1.525909,1.603528,-0.919138
v03a_drawdown_crisis_plus_var_stress,watch,2023,Recovery,2023-11-17,2023-11-17,1,normal,-2.708751,0.88813,1.433105,-2.521806
v03a_drawdown_crisis_plus_var_stress,normal,2023,Recovery,2023-11-18,2023-12-10,23,normal,-1.388239,1.217151,1.428669,-0.988962
v03a_drawdown_crisis_plus_var_stress,watch,2023,Recovery,2023-12-11,2023-12-11,1,normal,-3.762328,0.957541,1.556451,-3.626304
v03a_drawdown_crisis_plus_var_stress,normal,2023,Recovery,2023-12-12,2023-12-25,14,normal,-4.658308,2.134887,1.700475,-1.661985
v03a_drawdown_crisis_plus_var_stress,watch,2023,Recovery,2023-12-26,2023-12-26,1,normal,-2.380466,2.134887,1.532545,-2.296481
v03a_drawdown_crisis_plus_var_stress,normal,2023,Recovery,2023-12-27,2023-12-28,2,normal,-2.008645,2.42041,1.499624,-0.443066
v03a_drawdown_crisis_plus_var_stress,normal,2024,ETF/Bull,2024-01-05,2024-01-12,8,normal,-1.742786,,1.477396,-1.742786
v03a_drawdown_crisis_plus_var_stress,watch,2024,ETF/Bull,2024-01-13,2024-01-13,1,normal,-6.638932,,1.8819,-4.982989
v03a_drawdown_crisis_plus_var_stress,normal,2024,ETF/Bull,2024-01-14,2024-01-18,5,normal,-7.930577,,1.824633,-1.322361
v03a_drawdown_crisis_plus_var_stress,stress,2024,ETF/Bull,2024-01-19,2024-01-19,1,normal,-11.236221,,2.009318,-4.877992
v03a_drawdown_crisis_plus_var_stress,normal,2024,ETF/Bull,2024-01-20,2024-01-22,3,normal,-11.418559,,1.969255,-1.800171
v03a_drawdown_crisis_plus_var_stress,stress,2024,ETF/Bull,2024-01-23,2024-02-09,18,watch,-15.374203,,2.1947,-4.465545
v03a_drawdown_crisis_plus_var_stress,normal,2024,ETF/Bull,2024-02-10,2024-03-14,34,normal,-1.636429,4.692391,2.251874,-1.636429
v03a_drawdown_crisis_plus_var_stress,watch,2024,ETF/Bull,2024-03-15,2024-03-15,1,normal,-4.867118,3.266127,2.084181,-4.867118
v03a_drawdown_crisis_plus_var_stress,normal,2024,ETF/Bull,2024-03-16,2024-03-18,3,normal,-5.756688,4.686411,2.023011,-0.541542
v03a_drawdown_crisis_plus_var_stress,stress,2024,ETF/Bull,2024-03-19,2024-03-25,7,normal,-10.843526,4.959088,2.695495,-5.614032
v03a_drawdown_crisis_plus_var_stress,normal,2024,ETF/Bull,2024-03-26,2024-03-27,2,normal,-2.596373,4.959088,2.643782,0.213155
v03a_drawdown_crisis_plus_var_stress,watch,2024,ETF/Bull,2024-03-28,2024-04-10,14,watch,-6.009562,4.959088,2.500148,-0.809146
v03a_drawdown_crisis_plus_var_stress,stress,2024,ETF/Bull,2024-04-11,2024-06-06,57,stress,-14.640039,4.959088,2.577754,-4.59054
v03a_drawdown_crisis_plus_var_stress,normal,2024,ETF/Bull,2024-06-07,2024-06-07,1,normal,0,2.217552,1.711221,
v03a_drawdown_crisis_plus_var_stress,watch,2024,ETF/Bull,2024-06-08,2024-06-08,1,normal,-2.167619,2.217552,1.74198,-2.167619
v03a_drawdown_crisis_plus_var_stress,normal,2024,ETF/Bull,2024-06-09,2024-06-10,2,normal,-2.300262,2.28886,1.688999,-0.205315
v03a_drawdown_crisis_plus_var_stress,stress,2024,ETF/Bull,2024-06-11,2024-06-19,9,normal,-8.503374,2.442482,1.995059,-3.403293
v03a_drawdown_crisis_plus_var_stress,normal,2024,ETF/Bull,2024-06-20,2024-06-20,1,normal,-7.992208,2.343285,1.71417,0.150707
v03a_drawdown_crisis_plus_var_stress,stress,2024,ETF/Bull,2024-06-21,2024-11-07,140,stress,-23.419236,3.439946,2.289569,-4.222651
v03a_drawdown_crisis_plus_var_stress,normal,2024,ETF/Bull,2024-11-08,2024-11-13,6,normal,0,1.39803,1.812815,0.587161
v03a_drawdown_crisis_plus_var_stress,watch,2024,ETF/Bull,2024-11-14,2024-11-14,1,normal,-4.242077,1.278379,2.032452,-4.242077
v03a_drawdown_crisis_plus_var_stress,normal,2024,ETF/Bull,2024-11-15,2024-11-25,11,normal,-2.650332,1.404414,3.355019,-1.421748
v03a_drawdown_crisis_plus_var_stress,watch,2024,ETF/Bull,2024-11-26,2024-11-26,1,normal,-4.940193,1.404414,2.855455,-2.352202
v03a_drawdown_crisis_plus_var_stress,normal,2024,ETF/Bull,2024-11-27,2024-12-19,23,normal,-3.269408,2.063605,2.809122,-1.732747
v03a_drawdown_crisis_plus_var_stress,stress,2024,ETF/Bull,2024-12-20,2024-12-20,1,normal,-9.312182,2.073448,2.539277,-6.247014
v03a_drawdown_crisis_plus_var_stress,normal,2024,ETF/Bull,2024-12-21,2024-12-25,5,normal,-10.212435,3.391634,2.498735,-1.453928
v03a_drawdown_crisis_plus_var_stress,stress,2024,ETF/Bull,2024-12-26,2024-12-26,1,normal,-8.592718,2.073448,2.449456,-2.949134
v03a_drawdown_crisis_plus_var_stress,stress,2025,Mixed,2025-01-03,2025-01-03,1,normal,0,,,
v03a_drawdown_crisis_plus_var_stress,normal,2025,Mixed,2025-01-04,2025-01-07,4,normal,-0.175421,,1.16457,-0.175421
v03a_drawdown_crisis_plus_var_stress,stress,2025,Mixed,2025-01-08,2025-01-15,8,normal,-7.36726,,1.849774,-3.621218
v03a_drawdown_crisis_plus_var_stress,normal,2025,Mixed,2025-01-16,2025-01-26,11,normal,-1.718161,,2.101418,-1.504516
v03a_drawdown_crisis_plus_var_stress,watch,2025,Mixed,2025-01-27,2025-01-27,1,normal,-2.812589,,1.753278,-2.468839
v03a_drawdown_crisis_plus_var_stress,normal,2025,Mixed,2025-01-28,2025-02-07,11,normal,-7.620952,,1.885331,-0.638364
v03a_drawdown_crisis_plus_var_stress,stress,2025,Mixed,2025-02-08,2025-02-10,3,normal,-9.630408,,1.90397,-2.175229
v03a_drawdown_crisis_plus_var_stress,normal,2025,Mixed,2025-02-11,2025-02-19,9,normal,-9.963264,2.554838,1.755998,-1.461396
v03a_drawdown_crisis_plus_var_stress,watch,2025,Mixed,2025-02-20,2025-02-24,5,watch,-10.67547,2.336715,1.458521,-1.845962
v03a_drawdown_crisis_plus_var_stress,stress,2025,Mixed,2025-02-25,2025-02-25,1,watch,-18.380947,2.027059,2.512486,-8.626384
v03a_drawdown_crisis_plus_var_stress,watch,2025,Mixed,2025-02-26,2025-02-26,1,watch,-17.126572,2.336715,2.464862,1.536865
v03a_drawdown_crisis_plus_var_stress,stress,2025,Mixed,2025-02-27,2025-05-20,83,stress,-26.397829,3.751227,2.571334,-3.98987
v03a_drawdown_crisis_plus_var_stress,normal,2025,Mixed,2025-05-21,2025-06-12,23,normal,-5.614361,1.944583,1.475161,-1.50568
v03a_drawdown_crisis_plus_var_stress,watch,2025,Mixed,2025-06-13,2025-06-13,1,normal,-4.875912,1.327992,1.31467,-2.248862
v03a_drawdown_crisis_plus_var_stress,normal,2025,Mixed,2025-06-14,2025-06-16,3,normal,-4.563431,1.514395,1.277157,0.328498
v03a_drawdown_crisis_plus_var_stress,watch,2025,Mixed,2025-06-17,2025-06-23,7,watch,-8.121291,2.000503,1.338425,-2.559908
v03a_drawdown_crisis_plus_var_stress,stress,2025,Mixed,2025-06-24,2025-07-09,16,stress,-4.205923,2.000503,1.554418,-0.62688
v03a_drawdown_crisis_plus_var_stress,normal,2025,Mixed,2025-07-10,2025-07-14,5,normal,-0.273573,2.000503,1.973332,-0.273573
v03a_drawdown_crisis_plus_var_stress,watch,2025,Mixed,2025-07-15,2025-07-15,1,normal,-2.202626,2.000503,1.90947,-2.202626
v03a_drawdown_crisis_plus_var_stress,normal,2025,Mixed,2025-07-16,2025-08-10,26,normal,-3.192282,2.228056,1.857362,-0.726338
v03a_drawdown_crisis_plus_var_stress,watch,2025,Mixed,2025-08-11,2025-08-12,2,watch,-1.65094,1.975073,1.415144,-0.803335
v03a_drawdown_crisis_plus_var_stress,normal,2025,Mixed,2025-08-13,2025-08-13,1,normal,0,1.975073,1.450888,2.232914
v03a_drawdown_crisis_plus_var_stress,watch,2025,Mixed,2025-08-14,2025-08-14,1,normal,-2.318051,1.572945,1.516962,-2.318051
v03a_drawdown_crisis_plus_var_stress,normal,2025,Mixed,2025-08-15,2025-08-17,3,normal,-3.035959,1.572945,1.481726,-0.734945
v03a_drawdown_crisis_plus_var_stress,stress,2025,Mixed,2025-08-18,2025-08-26,9,normal,-9.138825,2.45656,1.539109,-2.946075
v03a_drawdown_crisis_plus_var_stress,watch,2025,Mixed,2025-08-27,2025-09-09,14,watch,-8.580512,2.45656,1.452171,-1.60785
v03a_drawdown_crisis_plus_var_stress,stress,2025,Mixed,2025-09-10,2025-10-03,24,stress,-8.410553,2.45656,1.33457,-2.091057
v03a_drawdown_crisis_plus_var_stress,normal,2025,Mixed,2025-10-04,2025-10-10,7,normal,-2.048339,2.084982,1.168327,-0.798273
v03a_drawdown_crisis_plus_var_stress,stress,2025,Mixed,2025-10-11,2025-10-11,1,normal,-9.265605,1.64831,2.06743,-7.368192
v03a_drawdown_crisis_plus_var_stress,normal,2025,Mixed,2025-10-12,2025-10-13,2,normal,-10.059003,1.906718,2.158898,-0.874418
v03a_drawdown_crisis_plus_var_stress,stress,2025,Mixed,2025-10-14,2025-10-20,7,watch,-15.226599,4.741608,2.494115,-5.527306
v03a_drawdown_crisis_plus_var_stress,watch,2025,Mixed,2025-10-21,2025-10-26,6,watch,-12.702098,4.741608,2.319465,-1.362367
v03a_drawdown_crisis_plus_var_stress,stress,2025,Mixed,2025-10-27,2025-12-25,60,stress,-32.756283,6.233757,2.983408,-8.522184
v03b_drawdown_stress_plus_var_stress_plus_tail,normal,2020,Bull market,2020-01-03,2020-01-18,16,normal,-2.475552,,2.030439,-1.461171
v03b_drawdown_stress_plus_var_stress_plus_tail,watch,2020,Bull market,2020-01-19,2020-01-19,1,normal,-2.015023,,2.006395,-2.015023
v03b_drawdown_stress_plus_var_stress_plus_tail,normal,2020,Bull market,2020-01-20,2020-01-22,3,normal,-1.100432,,1.958662,0.002391
v03b_drawdown_stress_plus_var_stress_plus_tail,stress,2020,Bull market,2020-01-23,2020-01-25,3,normal,-4.830554,,1.949731,-3.197762
v03b_drawdown_stress_plus_var_stress_plus_tail,normal,2020,Bull market,2020-01-26,2020-02-15,21,normal,-3.214405,1.766509,1.958099,-0.674914
v03b_drawdown_stress_plus_var_stress_plus_tail,watch,2020,Bull market,2020-02-16,2020-02-16,1,normal,-2.702761,1.766509,1.717897,-2.702761
v03b_drawdown_stress_plus_var_stress_plus_tail,stress,2020,Bull market,2020-02-17,2020-02-23,7,normal,-6.13949,3.021998,2.327292,-5.280805
v03b_drawdown_stress_plus_var_stress_plus_tail,normal,2020,Bull market,2020-02-24,2020-02-24,1,normal,-5.490693,3.021998,2.146226,-1.466067
v03b_drawdown_stress_plus_var_stress_plus_tail,stress,2020,Bull market,2020-02-25,2020-03-11,16,watch,-22.927546,5.128626,3.319069,-9.464141
v03b_drawdown_stress_plus_var_stress_plus_tail,crisis,2020,Bull market,2020-03-12,2020-03-13,2,stress,-47.580424,7.58164,7.009549,-24.329604
v03b_drawdown_stress_plus_var_stress_plus_tail,stress,2020,Bull market,2020-03-14,2020-08-06,146,stress,-54.036507,9.999168,6.962085,-9.705874
v03b_drawdown_stress_plus_var_stress_plus_tail,normal,2020,Bull market,2020-08-07,2020-08-20,14,normal,-1.632915,2.100538,1.46398,-1.02585
v03b_drawdown_stress_plus_var_stress_plus_tail,watch,2020,Bull market,2020-08-21,2020-08-21,1,normal,-2.331595,1.081858,1.198044,-2.014877
v03b_drawdown_stress_plus_var_stress_plus_tail,normal,2020,Bull market,2020-08-22,2020-08-24,3,normal,-2.743667,1.308474,1.16403,-0.31028
v03b_drawdown_stress_plus_var_stress_plus_tail,stress,2020,Bull market,2020-08-25,2020-09-04,11,normal,-12.849578,1.569815,1.221279,-2.173168
v03b_drawdown_stress_plus_var_stress_plus_tail,normal,2020,Bull market,2020-09-05,2020-09-07,3,normal,-15.064681,1.569815,1.121763,-1.152535
v03b_drawdown_stress_plus_var_stress_plus_tail,watch,2020,Bull market,2020-09-08,2020-09-14,7,watch,-15.849957,2.101937,1.578244,-2.747254
