date,snapshot_time_ny,snapshot_time_utc,snapshot_timestamp,cycle_id,instrument_name,underlying_price,option_price_proxy,option_price_proxy_underlying,option_price_proxy_source,approximate_CCW_value,daily_return,daily_return_pct,rolling_peak,rolling_drawdown,rolling_drawdown_pct,EWMA_vol,EWMA_vol_pct,historical_VaR,historical_VaR_pct,underlying_price_found,option_price_found,notes
2022-01-07,10:00,15:00,1641567600000,1,BTC-14JAN22-44000-C,41843,711.331,0.017,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,41131.669,,,41131.669,0,0,,,,,true,true,
2022-01-08,10:00,15:00,1641654000000,1,BTC-14JAN22-44000-C,41795.5,480.64825,0.0115,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,41314.85175,0.004454,0.445357,41314.85175,0,0,0.004454,0.445357,,,true,true,
2022-01-09,10:00,15:00,1641740400000,1,BTC-14JAN22-44000-C,41588.5,332.708,0.008,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,41255.792,-0.00143,-0.14295,41314.85175,-0.00143,-0.14295,0.004332,0.433207,,,true,true,
2022-01-10,10:00,15:00,1641826800000,1,BTC-14JAN22-44000-C,40797,183.5865,0.0045,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,40613.4135,-0.015571,-1.557063,41314.85175,-0.016978,-1.697787,0.005673,0.56734,,,true,true,
2022-01-11,10:00,15:00,1641913200000,1,BTC-14JAN22-44000-C,41797,188.0865,0.0045,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,41608.9135,0.024512,2.451161,41608.9135,0,0,0.008143,0.814281,,,true,true,
2022-01-12,10:00,15:00,1641999600000,1,BTC-14JAN22-44000-C,43847,657.705,0.015,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,43189.295,0.037982,3.79818,43189.295,0,0,0.012202,1.220181,,,true,true,
2022-01-13,10:00,15:00,1642086000000,1,BTC-14JAN22-44000-C,44106.5,463.11825,0.0105,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,43643.38175,0.010514,1.051387,43643.38175,0,0,0.012107,1.210717,,,true,true,
2022-01-14,10:00,15:00,1642172400000,2,BTC-21JAN22-45000-C,42971.5,472.6865,0.011,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,42498.8135,-0.026225,-2.622547,43643.38175,-0.026225,-2.622547,0.013381,1.338114,,,true,true,
2022-01-15,10:00,15:00,1642258800000,2,BTC-21JAN22-45000-C,43189,323.9175,0.0075,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,42865.0825,0.008618,0.861833,43643.38175,-0.017833,-1.783316,0.013144,1.314413,,,true,true,
2022-01-16,10:00,15:00,1642345200000,2,BTC-21JAN22-45000-C,43307.5,433.075,0.01,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,42874.425,0.000218,0.021795,43643.38175,-0.017619,-1.761909,0.012744,1.274382,,,true,true,
2022-01-17,10:00,15:00,1642431600000,2,BTC-21JAN22-45000-C,42659.5,191.96775,0.0045,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,42467.53225,-0.00949,-0.949034,43643.38175,-0.026942,-2.694222,0.012572,1.257238,,,true,true,
