date,snapshot_time_utc,instrument_name,cycle,entry_date,exit_date,expiry,strike,snapshot_found,mark_price_found,mark_price,mark_iv_found,mark_iv,delta_found,delta,gamma_found,gamma,theta_found,theta,vega_found,vega,underlying_price_found,underlying_price,option_trade_candle_found,option_trade_close,recent_trade_found,recent_trade_count,api_timestamp,api_timestamp_iso,timestamp_diff_ms,missing_fields,notes
2025-03-20,14:00,BTC-21MAR25-90000-C,11,2025-03-14T08:00:00.000Z,2025-03-21T08:00:00.000Z,21MAR25,90000,false,false,,false,,false,,false,,false,,false,,true,86120,true,0.0007,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-20,16:00,BTC-21MAR25-90000-C,11,2025-03-14T08:00:00.000Z,2025-03-21T08:00:00.000Z,21MAR25,90000,false,false,,false,,false,,false,,false,,false,,true,83748,true,0.0001,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-21,08:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,83974.5,true,0.0024,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-21,14:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,84200,true,0.0021,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-21,16:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,84044.5,true,0.0018,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-22,08:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,84169,true,0.0018,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-22,14:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,83978.5,true,0.0018,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-22,16:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,84115,true,0.0018,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-23,08:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,84330,true,0.0017,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-23,14:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,84867.5,true,0.002,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-23,16:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,85260,true,0.002,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-24,08:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,87430,true,0.0045,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-24,14:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,87939,true,0.0046,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-24,16:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,88077.5,true,0.0038,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-25,08:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,86726,true,0.0013,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-25,14:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,88031.5,true,0.002,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-25,16:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,87832.5,true,0.0015,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-26,08:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,88007,true,0.0011,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-26,14:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,86780.5,true,0.0005,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-26,16:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,86502.5,true,0.0005,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-27,08:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,87449.5,true,0.0001,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-27,14:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,87275.5,true,0.0001,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-03-27,16:00,BTC-28MAR25-92000-C,12,2025-03-21T08:00:00.000Z,2025-03-28T08:00:00.000Z,28MAR25,92000,false,false,,false,,false,,false,,false,,false,,true,86822.5,true,0.0002,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-04,08:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,84399.5,true,0.0029,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-04,14:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,82530,true,0.0022,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-04,16:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,83355,true,0.0027,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-05,08:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,83480,true,0.0021,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-05,14:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,82892.5,true,0.0016,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-05,16:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,82712.5,true,0.0015,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-06,08:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,83022.5,true,0.0022,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-06,14:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,82623,true,0.0021,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-06,16:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,81961.5,true,0.0017,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-07,08:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,76201.5,true,0.0007,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-07,14:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,79025.5,true,0.0007,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-07,16:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,77361,true,0.0007,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-08,08:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,79129,true,0.0005,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-08,14:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,78453.5,true,0.0003,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-08,16:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,77372.5,true,0.0003,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-09,08:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,77245.5,true,0.0001,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-09,14:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,76824,true,0.0001,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-09,16:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,78196.5,true,0.0001,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-10,08:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,81517,true,0.0001,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
2025-04-10,14:00,BTC-11APR25-92000-C,14,2025-04-04T08:00:00.000Z,2025-04-11T08:00:00.000Z,11APR25,92000,false,false,,false,,false,,false,,false,,false,,true,81210,true,0.0001,false,0,,,,mark_price|mark_iv|delta|gamma|theta|vega,"mark_history_error:public/get_mark_price_history HTTP 400 Bad Request Invalid params:{""reason"":""instrument is not active"",""param"":""instrument_name""}|trade_candle_exists_but_mark_history_missing|Deribit public/get_mark_price_history returns mark price only and only for a subset of options used in volatility index calculations.|Deribit public/ticker exposes mark_iv and greeks for current/live instruments, but no official public historical point-in-time IV/Greek snapshot endpoint was found."
