date,symbol,fundingRateTimestamp,fundingRate
2021-03-28,BTCUSDT,1616947200000,0.0001
2021-03-29,BTCUSDT,1616976000000,0.0001
2021-03-29,BTCUSDT,1617004800000,0.0001
2021-03-29,BTCUSDT,1617033600000,0.00012422
2021-03-30,BTCUSDT,1617062400000,0.0001
2021-03-30,BTCUSDT,1617091200000,0.00076013
2021-03-30,BTCUSDT,1617120000000,0.00145824
2021-03-31,BTCUSDT,1617148800000,0.0013266
2021-03-31,BTCUSDT,1617177600000,0.00129068
2021-03-31,BTCUSDT,1617206400000,0.00113188
2021-04-01,BTCUSDT,1617235200000,0.00085359
2021-04-01,BTCUSDT,1617264000000,0.00134013
2021-04-01,BTCUSDT,1617292800000,0.00151269
2021-04-02,BTCUSDT,1617321600000,0.00101484
2021-04-02,BTCUSDT,1617350400000,0.00058291
2021-04-02,BTCUSDT,1617379200000,0.00122281
2021-04-03,BTCUSDT,1617408000000,0.00220331
2021-04-03,BTCUSDT,1617436800000,0.00231996
2021-04-03,BTCUSDT,1617465600000,0.00110637
2021-04-04,BTCUSDT,1617494400000,0.00118324
2021-04-04,BTCUSDT,1617523200000,0.00130809
2021-04-04,BTCUSDT,1617552000000,0.00125808
2021-04-05,BTCUSDT,1617580800000,0.0001
2021-04-05,BTCUSDT,1617609600000,0.0001
2021-04-05,BTCUSDT,1617638400000,0.00121909
2021-04-06,BTCUSDT,1617667200000,0.00060209
2021-04-06,BTCUSDT,1617696000000,0.00035352
2021-04-06,BTCUSDT,1617724800000,0.00098493
2021-04-07,BTCUSDT,1617753600000,0.00190543
2021-04-07,BTCUSDT,1617782400000,0.00132814
2021-04-07,BTCUSDT,1617811200000,0.00088002
2021-04-08,BTCUSDT,1617840000000,0.00094684
2021-04-08,BTCUSDT,1617868800000,0.000244
2021-04-08,BTCUSDT,1617897600000,0.0001
2021-04-09,BTCUSDT,1617926400000,0.0001
2021-04-09,BTCUSDT,1617955200000,0.0001
2021-04-09,BTCUSDT,1617984000000,0.0001
2021-04-10,BTCUSDT,1618012800000,0.0001
2021-04-10,BTCUSDT,1618041600000,0.0001
2021-04-10,BTCUSDT,1618070400000,0.00024632
2021-04-11,BTCUSDT,1618099200000,0.00130924
2021-04-11,BTCUSDT,1618128000000,0.0015018
2021-04-11,BTCUSDT,1618156800000,0.00082597
2021-04-12,BTCUSDT,1618185600000,0.00121195
2021-04-12,BTCUSDT,1618214400000,0.00138785
2021-04-12,BTCUSDT,1618243200000,0.00075963
2021-04-13,BTCUSDT,1618272000000,0.00133181
2021-04-13,BTCUSDT,1618300800000,0.00129501
2021-04-13,BTCUSDT,1618329600000,0.00070132
2021-04-14,BTCUSDT,1618358400000,0.00084073
2021-04-14,BTCUSDT,1618387200000,0.00092534
2021-04-14,BTCUSDT,1618416000000,0.00130419
2021-04-15,BTCUSDT,1618444800000,0.00240831
2021-04-15,BTCUSDT,1618473600000,0.00215008
2021-04-15,BTCUSDT,1618502400000,0.00086139
2021-04-16,BTCUSDT,1618531200000,0.00104972
2021-04-16,BTCUSDT,1618560000000,0.00130503
2021-04-16,BTCUSDT,1618588800000,0.00229683
2021-04-17,BTCUSDT,1618617600000,0.00316833
2021-04-17,BTCUSDT,1618646400000,0.00094958
2021-04-17,BTCUSDT,1618675200000,0.00024824
2021-04-18,BTCUSDT,1618704000000,0.00148701
2021-04-18,BTCUSDT,1618732800000,0.00212858
2021-04-18,BTCUSDT,1618761600000,0.00134703
2021-04-19,BTCUSDT,1618790400000,0.0001
2021-04-19,BTCUSDT,1618819200000,0.0001
2021-04-19,BTCUSDT,1618848000000,0.0000412
2021-04-20,BTCUSDT,1618876800000,0.0001
2021-04-20,BTCUSDT,1618905600000,0.0001
2021-04-20,BTCUSDT,1618934400000,0.0001
2021-04-21,BTCUSDT,1618963200000,0.0001
2021-04-21,BTCUSDT,1618992000000,0.0001
2021-04-21,BTCUSDT,1619020800000,0.0001
2021-04-22,BTCUSDT,1619049600000,0.0001
2021-04-22,BTCUSDT,1619078400000,0.0001
2021-04-22,BTCUSDT,1619107200000,0.0001
2021-04-23,BTCUSDT,1619136000000,0.0001
2021-04-23,BTCUSDT,1619164800000,0.00042056
2021-04-23,BTCUSDT,1619193600000,0.00071194
2021-04-24,BTCUSDT,1619222400000,0.0001
2021-04-24,BTCUSDT,1619251200000,0.0001
2021-04-24,BTCUSDT,1619280000000,0.0001
2021-04-25,BTCUSDT,1619308800000,0.0001
2021-04-25,BTCUSDT,1619337600000,0.0001
2021-04-25,BTCUSDT,1619366400000,0.00026759
2021-04-26,BTCUSDT,1619395200000,0.0001
2021-04-26,BTCUSDT,1619424000000,0.0001
2021-04-26,BTCUSDT,1619452800000,-0.00001175
2021-04-27,BTCUSDT,1619481600000,-0.00016641
2021-04-27,BTCUSDT,1619510400000,0.0001
2021-04-27,BTCUSDT,1619539200000,0.0001
2021-04-28,BTCUSDT,1619568000000,0.0001
2021-04-28,BTCUSDT,1619596800000,0.00007971
2021-04-28,BTCUSDT,1619625600000,0.0001
2021-04-29,BTCUSDT,1619654400000,0.0001
2021-04-29,BTCUSDT,1619683200000,0.0001
2021-04-29,BTCUSDT,1619712000000,0.0001
2021-04-30,BTCUSDT,1619740800000,0.00045221
2021-04-30,BTCUSDT,1619769600000,0.00028751
2021-04-30,BTCUSDT,1619798400000,0.0001
2021-05-01,BTCUSDT,1619827200000,0.0001
2021-05-01,BTCUSDT,1619856000000,0.0001
2021-05-01,BTCUSDT,1619884800000,0.0001
2021-05-02,BTCUSDT,1619913600000,0.00049913
2021-05-02,BTCUSDT,1619942400000,0.00050068
2021-05-02,BTCUSDT,1619971200000,0.00067149
2021-05-03,BTCUSDT,1620000000000,0.00047935
2021-05-03,BTCUSDT,1620028800000,0.00035011
2021-05-03,BTCUSDT,1620057600000,0.00011935
2021-05-04,BTCUSDT,1620086400000,0.00060556
2021-05-04,BTCUSDT,1620115200000,0.00085321
2021-05-04,BTCUSDT,1620144000000,0.00030831
2021-05-05,BTCUSDT,1620172800000,0.00071057
2021-05-05,BTCUSDT,1620201600000,0.000497
2021-05-05,BTCUSDT,1620230400000,0.0005226
2021-05-06,BTCUSDT,1620259200000,0.0001
2021-05-06,BTCUSDT,1620288000000,0.00022172
2021-05-06,BTCUSDT,1620316800000,0.00073245
2021-05-07,BTCUSDT,1620345600000,0.00112562
2021-05-07,BTCUSDT,1620374400000,0.00083697
2021-05-07,BTCUSDT,1620403200000,0.00023332
2021-05-08,BTCUSDT,1620432000000,0.0001
2021-05-08,BTCUSDT,1620460800000,0.00067305
2021-05-08,BTCUSDT,1620489600000,0.00064811
2021-05-09,BTCUSDT,1620518400000,0.00061293
2021-05-09,BTCUSDT,1620547200000,0.00022064
2021-05-09,BTCUSDT,1620576000000,0.00039962
2021-05-10,BTCUSDT,1620604800000,0.00094243
2021-05-10,BTCUSDT,1620633600000,0.00032855
2021-05-10,BTCUSDT,1620662400000,0.00021739
2021-05-11,BTCUSDT,1620691200000,0.00147131
2021-05-11,BTCUSDT,1620720000000,0.00135404
2021-05-11,BTCUSDT,1620748800000,0.00010071
2021-05-12,BTCUSDT,1620777600000,0.00036738
2021-05-12,BTCUSDT,1620806400000,0.0001
2021-05-12,BTCUSDT,1620835200000,0.0001
2021-05-13,BTCUSDT,1620864000000,0.00069602
2021-05-13,BTCUSDT,1620892800000,0.00079036
2021-05-13,BTCUSDT,1620921600000,0.0001
2021-05-14,BTCUSDT,1620950400000,0.00034033
2021-05-14,BTCUSDT,1620979200000,0.00041951
2021-05-14,BTCUSDT,1621008000000,0.00061105
2021-05-15,BTCUSDT,1621036800000,0.00027201
2021-05-15,BTCUSDT,1621065600000,0.00024585
2021-05-15,BTCUSDT,1621094400000,0.00029638
2021-05-16,BTCUSDT,1621123200000,0.0001
2021-05-16,BTCUSDT,1621152000000,0.00042417
2021-05-16,BTCUSDT,1621180800000,0.00013743
2021-05-17,BTCUSDT,1621209600000,0.00037531
2021-05-17,BTCUSDT,1621238400000,0.00037221
2021-05-17,BTCUSDT,1621267200000,0.00040139
2021-05-18,BTCUSDT,1621296000000,0.00020039
2021-05-18,BTCUSDT,1621324800000,0.00019122
2021-05-18,BTCUSDT,1621353600000,0.0001
2021-05-19,BTCUSDT,1621382400000,0.00027203
2021-05-19,BTCUSDT,1621411200000,0.00053728
2021-05-19,BTCUSDT,1621440000000,0.00023685
2021-05-20,BTCUSDT,1621468800000,-0.00214698
2021-05-20,BTCUSDT,1621497600000,0.0001
2021-05-20,BTCUSDT,1621526400000,0.0001
2021-05-21,BTCUSDT,1621555200000,0.0001
2021-05-21,BTCUSDT,1621584000000,0.0001
2021-05-21,BTCUSDT,1621612800000,0.0001
2021-05-22,BTCUSDT,1621641600000,0.00005642
2021-05-22,BTCUSDT,1621670400000,0.0001
2021-05-22,BTCUSDT,1621699200000,0.0001
2021-05-23,BTCUSDT,1621728000000,0.0001
2021-05-23,BTCUSDT,1621756800000,0.0001
2021-05-23,BTCUSDT,1621785600000,0.0001
2021-05-24,BTCUSDT,1621814400000,0.0001
2021-05-24,BTCUSDT,1621843200000,0.0001
2021-05-24,BTCUSDT,1621872000000,-0.00017184
2021-05-25,BTCUSDT,1621900800000,0.00009298
2021-05-25,BTCUSDT,1621929600000,0.0001
2021-05-25,BTCUSDT,1621958400000,0.0001
2021-05-26,BTCUSDT,1621987200000,0.0001
2021-05-26,BTCUSDT,1622016000000,0.0001
2021-05-26,BTCUSDT,1622044800000,0.0001
2021-05-27,BTCUSDT,1622073600000,0.000128
2021-05-27,BTCUSDT,1622102400000,0.0001
2021-05-27,BTCUSDT,1622131200000,0.0001
2021-05-28,BTCUSDT,1622160000000,-0.00028991
2021-05-28,BTCUSDT,1622188800000,0.0001
2021-05-28,BTCUSDT,1622217600000,0.0001
2021-05-29,BTCUSDT,1622246400000,0.0001
2021-05-29,BTCUSDT,1622275200000,0.0001
2021-05-29,BTCUSDT,1622304000000,0.0001
2021-05-30,BTCUSDT,1622332800000,0.0001
2021-05-30,BTCUSDT,1622361600000,0.0001
2021-05-30,BTCUSDT,1622390400000,0.0001
2021-05-31,BTCUSDT,1622419200000,-0.00003493
2021-05-31,BTCUSDT,1622448000000,0.0001
2021-05-31,BTCUSDT,1622476800000,0.0001
2021-06-01,BTCUSDT,1622505600000,-0.00058967
2021-06-01,BTCUSDT,1622534400000,-0.00074536
2021-06-01,BTCUSDT,1622563200000,0.0001
2021-06-02,BTCUSDT,1622592000000,0.0001
2021-06-02,BTCUSDT,1622620800000,0.0001
2021-06-02,BTCUSDT,1622649600000,0.0001
2021-06-03,BTCUSDT,1622678400000,0.0001
2021-06-03,BTCUSDT,1622707200000,0.00009444
2021-06-03,BTCUSDT,1622736000000,0.0001
2021-06-04,BTCUSDT,1622764800000,0.0001
2021-06-04,BTCUSDT,1622793600000,0.0001
2021-06-04,BTCUSDT,1622822400000,0.00031586
2021-06-05,BTCUSDT,1622851200000,0.0001
2021-06-05,BTCUSDT,1622880000000,0.0001
2021-06-05,BTCUSDT,1622908800000,-0.00009007
2021-06-06,BTCUSDT,1622937600000,0.0001
2021-06-06,BTCUSDT,1622966400000,0.0001
2021-06-06,BTCUSDT,1622995200000,0.0001
2021-06-07,BTCUSDT,1623024000000,0.0001
2021-06-07,BTCUSDT,1623052800000,0.0001
2021-06-07,BTCUSDT,1623081600000,0.00009052
2021-06-08,BTCUSDT,1623110400000,0.0001
2021-06-08,BTCUSDT,1623139200000,0.0001
2021-06-08,BTCUSDT,1623168000000,-0.0002769
2021-06-09,BTCUSDT,1623196800000,-0.00027666
2021-06-09,BTCUSDT,1623225600000,-0.00051037
2021-06-09,BTCUSDT,1623254400000,-0.00080356
2021-06-10,BTCUSDT,1623283200000,-0.00139131
2021-06-10,BTCUSDT,1623312000000,0.0001
2021-06-10,BTCUSDT,1623340800000,0.0001
2021-06-11,BTCUSDT,1623369600000,0.0001
2021-06-11,BTCUSDT,1623398400000,0.0001
2021-06-11,BTCUSDT,1623427200000,0.0001
2021-06-12,BTCUSDT,1623456000000,0.0001
2021-06-12,BTCUSDT,1623484800000,0.0000685
2021-06-12,BTCUSDT,1623513600000,0.0001
2021-06-13,BTCUSDT,1623542400000,0.0001
2021-06-13,BTCUSDT,1623571200000,-0.00018028
2021-06-13,BTCUSDT,1623600000000,-0.00000935
2021-06-14,BTCUSDT,1623628800000,-0.0004321
2021-06-14,BTCUSDT,1623657600000,0.0001
2021-06-14,BTCUSDT,1623686400000,0.0001
2021-06-15,BTCUSDT,1623715200000,0.0001
2021-06-15,BTCUSDT,1623744000000,0.0001
2021-06-15,BTCUSDT,1623772800000,0.0001
2021-06-16,BTCUSDT,1623801600000,0.0001
2021-06-16,BTCUSDT,1623830400000,0.0001
2021-06-16,BTCUSDT,1623859200000,0.00006654
2021-06-17,BTCUSDT,1623888000000,0.0001
2021-06-17,BTCUSDT,1623916800000,0.0001
2021-06-17,BTCUSDT,1623945600000,0.0001
2021-06-18,BTCUSDT,1623974400000,0.0001
2021-06-18,BTCUSDT,1624003200000,0.0001
2021-06-18,BTCUSDT,1624032000000,0.0001
2021-06-19,BTCUSDT,1624060800000,0.0001
2021-06-19,BTCUSDT,1624089600000,0.0001
2021-06-19,BTCUSDT,1624118400000,0.0001
2021-06-20,BTCUSDT,1624147200000,-0.00009787
2021-06-20,BTCUSDT,1624176000000,0.0001
2021-06-20,BTCUSDT,1624204800000,0.0001
2021-06-21,BTCUSDT,1624233600000,0.0001
2021-06-21,BTCUSDT,1624262400000,0.0001
2021-06-21,BTCUSDT,1624291200000,0.0001
2021-06-22,BTCUSDT,1624320000000,0.00007007
2021-06-22,BTCUSDT,1624348800000,0.0001
2021-06-22,BTCUSDT,1624377600000,0.00008113
2021-06-23,BTCUSDT,1624406400000,-0.00003456
2021-06-23,BTCUSDT,1624435200000,-0.00045261
2021-06-23,BTCUSDT,1624464000000,-0.0000363
2021-06-24,BTCUSDT,1624492800000,0.00006343
2021-06-24,BTCUSDT,1624521600000,0.0001
2021-06-24,BTCUSDT,1624550400000,0.0001
2021-06-25,BTCUSDT,1624579200000,-0.00037301
2021-06-25,BTCUSDT,1624608000000,-0.00031365
2021-06-25,BTCUSDT,1624636800000,0.0001
2021-06-26,BTCUSDT,1624665600000,0.0001
2021-06-26,BTCUSDT,1624694400000,0.0001
2021-06-26,BTCUSDT,1624723200000,0.0001
2021-06-27,BTCUSDT,1624752000000,-0.00029066
2021-06-27,BTCUSDT,1624780800000,0.00004562
2021-06-27,BTCUSDT,1624809600000,-0.00066906
2021-06-28,BTCUSDT,1624838400000,-0.00075042
2021-06-28,BTCUSDT,1624867200000,-0.00022276
2021-06-28,BTCUSDT,1624896000000,-0.00010951
2021-06-29,BTCUSDT,1624924800000,0.0001
2021-06-29,BTCUSDT,1624953600000,0.0001
2021-06-29,BTCUSDT,1624982400000,0.0001
2021-06-30,BTCUSDT,1625011200000,-0.00005206
2021-06-30,BTCUSDT,1625040000000,0.0001
2021-06-30,BTCUSDT,1625068800000,0.0001
2021-07-01,BTCUSDT,1625097600000,0.0001
2021-07-01,BTCUSDT,1625126400000,0.0001
2021-07-01,BTCUSDT,1625155200000,0.0001
2021-07-02,BTCUSDT,1625184000000,-0.00009475
2021-07-02,BTCUSDT,1625212800000,-0.00003695
2021-07-02,BTCUSDT,1625241600000,0.00005762
2021-07-03,BTCUSDT,1625270400000,0.0001
2021-07-03,BTCUSDT,1625299200000,0.00005019
2021-07-03,BTCUSDT,1625328000000,0.0001
2021-07-04,BTCUSDT,1625356800000,0.0001
2021-07-04,BTCUSDT,1625385600000,-0.00009018
2021-07-04,BTCUSDT,1625414400000,-0.00046632
2021-07-05,BTCUSDT,1625443200000,-0.00002558
2021-07-05,BTCUSDT,1625472000000,0.00008952
2021-07-05,BTCUSDT,1625500800000,0.0001
2021-07-06,BTCUSDT,1625529600000,0.0001
2021-07-06,BTCUSDT,1625558400000,-0.00000541
2021-07-06,BTCUSDT,1625587200000,0.00002487
2021-07-07,BTCUSDT,1625616000000,-0.00002917
2021-07-07,BTCUSDT,1625644800000,0.00008648
2021-07-07,BTCUSDT,1625673600000,-0.00011344
2021-07-08,BTCUSDT,1625702400000,-0.0001164
2021-07-08,BTCUSDT,1625731200000,0.0001
2021-07-08,BTCUSDT,1625760000000,0.0001
2021-07-09,BTCUSDT,1625788800000,-0.00001437
2021-07-09,BTCUSDT,1625817600000,0.00007536
2021-07-09,BTCUSDT,1625846400000,-0.0001894
2021-07-10,BTCUSDT,1625875200000,-0.00020288
2021-07-10,BTCUSDT,1625904000000,-0.00004231
2021-07-10,BTCUSDT,1625932800000,0.0001
2021-07-11,BTCUSDT,1625961600000,0.00008293
2021-07-11,BTCUSDT,1625990400000,-0.00001735
2021-07-11,BTCUSDT,1626019200000,0.0001
2021-07-12,BTCUSDT,1626048000000,-0.00019657
2021-07-12,BTCUSDT,1626076800000,-0.00063439
2021-07-12,BTCUSDT,1626105600000,-0.00031673
2021-07-13,BTCUSDT,1626134400000,0.0001
2021-07-13,BTCUSDT,1626163200000,0.00024897
2021-07-13,BTCUSDT,1626192000000,0.0001
2021-07-14,BTCUSDT,1626220800000,0.0001
2021-07-14,BTCUSDT,1626249600000,0.0001
2021-07-14,BTCUSDT,1626278400000,0.0001
2021-07-15,BTCUSDT,1626307200000,0.00009428
2021-07-15,BTCUSDT,1626336000000,-0.00004052
2021-07-15,BTCUSDT,1626364800000,0.0001
2021-07-16,BTCUSDT,1626393600000,0.0001
2021-07-16,BTCUSDT,1626422400000,0.0001
2021-07-16,BTCUSDT,1626451200000,0.0001
2021-07-17,BTCUSDT,1626480000000,0.0001
2021-07-17,BTCUSDT,1626508800000,0.00002123
2021-07-17,BTCUSDT,1626537600000,0.0001
2021-07-18,BTCUSDT,1626566400000,0.0001
2021-07-18,BTCUSDT,1626595200000,0.0001
2021-07-18,BTCUSDT,1626624000000,0.0001
2021-07-19,BTCUSDT,1626652800000,0.0001
2021-07-19,BTCUSDT,1626681600000,0.0001
2021-07-19,BTCUSDT,1626710400000,-0.00003985
2021-07-20,BTCUSDT,1626739200000,0.0001
2021-07-20,BTCUSDT,1626768000000,0.0001
2021-07-20,BTCUSDT,1626796800000,0.0001
2021-07-21,BTCUSDT,1626825600000,-0.00017541
2021-07-21,BTCUSDT,1626854400000,0.00005993
2021-07-21,BTCUSDT,1626883200000,-0.00033553
2021-07-22,BTCUSDT,1626912000000,-0.00006916
2021-07-22,BTCUSDT,1626940800000,-0.00010701
2021-07-22,BTCUSDT,1626969600000,-0.00035493
2021-07-23,BTCUSDT,1626998400000,-0.0002891
2021-07-23,BTCUSDT,1627027200000,-0.0001221
2021-07-23,BTCUSDT,1627056000000,-0.00052079
2021-07-24,BTCUSDT,1627084800000,-0.00003931
2021-07-24,BTCUSDT,1627113600000,-0.00013545
2021-07-24,BTCUSDT,1627142400000,-0.00039369
2021-07-25,BTCUSDT,1627171200000,-0.00052115
2021-07-25,BTCUSDT,1627200000000,-0.00083837
2021-07-25,BTCUSDT,1627228800000,-0.00104019
2021-07-26,BTCUSDT,1627257600000,-0.00045135
2021-07-26,BTCUSDT,1627286400000,-0.00063889
2021-07-26,BTCUSDT,1627315200000,0.00010439
2021-07-27,BTCUSDT,1627344000000,0.0001
2021-07-27,BTCUSDT,1627372800000,0.0001
2021-07-27,BTCUSDT,1627401600000,0.0001
2021-07-28,BTCUSDT,1627430400000,0.0001
2021-07-28,BTCUSDT,1627459200000,0.00004671
2021-07-28,BTCUSDT,1627488000000,0.0001
2021-07-29,BTCUSDT,1627516800000,0.0001
2021-07-29,BTCUSDT,1627545600000,0.0001
2021-07-29,BTCUSDT,1627574400000,0.00009118
2021-07-30,BTCUSDT,1627603200000,0.0001
2021-07-30,BTCUSDT,1627632000000,0.0001
2021-07-30,BTCUSDT,1627660800000,0.0001
2021-07-31,BTCUSDT,1627689600000,0.0001
2021-07-31,BTCUSDT,1627718400000,0.0001
2021-07-31,BTCUSDT,1627747200000,0.0001
2021-08-01,BTCUSDT,1627776000000,0.0001
2021-08-01,BTCUSDT,1627804800000,0.0001
2021-08-01,BTCUSDT,1627833600000,0.0001
2021-08-02,BTCUSDT,1627862400000,0.0001
2021-08-02,BTCUSDT,1627891200000,0.0001
2021-08-02,BTCUSDT,1627920000000,0.0001
2021-08-03,BTCUSDT,1627948800000,0.0001
2021-08-03,BTCUSDT,1627977600000,0.0001
2021-08-03,BTCUSDT,1628006400000,0.0001
2021-08-04,BTCUSDT,1628035200000,0.0001
2021-08-04,BTCUSDT,1628064000000,0.0001
2021-08-04,BTCUSDT,1628092800000,0.0001
2021-08-05,BTCUSDT,1628121600000,0.0001
2021-08-05,BTCUSDT,1628150400000,-0.00007755
2021-08-05,BTCUSDT,1628179200000,0.0001
2021-08-06,BTCUSDT,1628208000000,0.0001
2021-08-06,BTCUSDT,1628236800000,0.0001
2021-08-06,BTCUSDT,1628265600000,0.0001
2021-08-07,BTCUSDT,1628294400000,0.0001
2021-08-07,BTCUSDT,1628323200000,0.0001
2021-08-07,BTCUSDT,1628352000000,0.00005418
2021-08-08,BTCUSDT,1628380800000,0.0001
2021-08-08,BTCUSDT,1628409600000,0.0001
2021-08-08,BTCUSDT,1628438400000,0.0001
2021-08-09,BTCUSDT,1628467200000,0.0001
2021-08-09,BTCUSDT,1628496000000,0.0001
2021-08-09,BTCUSDT,1628524800000,0.0001
2021-08-10,BTCUSDT,1628553600000,0.0001
2021-08-10,BTCUSDT,1628582400000,0.0001
2021-08-10,BTCUSDT,1628611200000,0.0001
2021-08-11,BTCUSDT,1628640000000,0.00011678
2021-08-11,BTCUSDT,1628668800000,0.0001
2021-08-11,BTCUSDT,1628697600000,0.0001
2021-08-12,BTCUSDT,1628726400000,0.0001
2021-08-12,BTCUSDT,1628755200000,0.0001
2021-08-12,BTCUSDT,1628784000000,0.0001
2021-08-13,BTCUSDT,1628812800000,0.0001
2021-08-13,BTCUSDT,1628841600000,0.0002463
2021-08-13,BTCUSDT,1628870400000,0.0001
2021-08-14,BTCUSDT,1628899200000,-0.00001027
2021-08-14,BTCUSDT,1628928000000,0.0001
2021-08-14,BTCUSDT,1628956800000,0.0001
2021-08-15,BTCUSDT,1628985600000,0.00012532
2021-08-15,BTCUSDT,1629014400000,0.0001
2021-08-15,BTCUSDT,1629043200000,0.0001
2021-08-16,BTCUSDT,1629072000000,0.0003562
2021-08-16,BTCUSDT,1629100800000,0.00020857
2021-08-16,BTCUSDT,1629129600000,0.0001
2021-08-17,BTCUSDT,1629158400000,0.0001
2021-08-17,BTCUSDT,1629187200000,0.00029516
2021-08-17,BTCUSDT,1629216000000,0.00010737
2021-08-18,BTCUSDT,1629244800000,0.0001
2021-08-18,BTCUSDT,1629273600000,0.00032726
2021-08-18,BTCUSDT,1629302400000,0.00034051
2021-08-19,BTCUSDT,1629331200000,0.0001
2021-08-19,BTCUSDT,1629360000000,0.0001
2021-08-19,BTCUSDT,1629388800000,0.00021109
2021-08-20,BTCUSDT,1629417600000,0.0001
2021-08-20,BTCUSDT,1629446400000,0.0001
2021-08-20,BTCUSDT,1629475200000,0.0001
2021-08-21,BTCUSDT,1629504000000,0.0001
2021-08-21,BTCUSDT,1629532800000,0.0001
2021-08-21,BTCUSDT,1629561600000,0.0001
2021-08-22,BTCUSDT,1629590400000,0.0001
2021-08-22,BTCUSDT,1629619200000,0.0001
2021-08-22,BTCUSDT,1629648000000,0.0001
2021-08-23,BTCUSDT,1629676800000,0.0001
2021-08-23,BTCUSDT,1629705600000,0.0001
2021-08-23,BTCUSDT,1629734400000,-0.00034776
2021-08-24,BTCUSDT,1629763200000,-0.00026691
2021-08-24,BTCUSDT,1629792000000,0.00023887
2021-08-24,BTCUSDT,1629820800000,0.0001
2021-08-25,BTCUSDT,1629849600000,0.00022975
2021-08-25,BTCUSDT,1629878400000,0.00084837
2021-08-25,BTCUSDT,1629907200000,0.0006916
2021-08-26,BTCUSDT,1629936000000,0.00021644
2021-08-26,BTCUSDT,1629964800000,0.00007611
2021-08-26,BTCUSDT,1629993600000,0.0001
2021-08-27,BTCUSDT,1630022400000,0.00031777
2021-08-27,BTCUSDT,1630051200000,0.00055352
2021-08-27,BTCUSDT,1630080000000,0.0001273
2021-08-28,BTCUSDT,1630108800000,0.0001
2021-08-28,BTCUSDT,1630137600000,0.0001
2021-08-28,BTCUSDT,1630166400000,0.0001
2021-08-29,BTCUSDT,1630195200000,0.0001
2021-08-29,BTCUSDT,1630224000000,0.0001
2021-08-29,BTCUSDT,1630252800000,0.00014431
2021-08-30,BTCUSDT,1630281600000,0.00024224
2021-08-30,BTCUSDT,1630310400000,0.0001
2021-08-30,BTCUSDT,1630339200000,0.000257
2021-08-31,BTCUSDT,1630368000000,0.00085102
2021-08-31,BTCUSDT,1630396800000,0.00047045
2021-08-31,BTCUSDT,1630425600000,0.0008344
2021-09-01,BTCUSDT,1630454400000,0.0001
2021-09-01,BTCUSDT,1630483200000,0.00068342
2021-09-01,BTCUSDT,1630512000000,0.00069875
2021-09-02,BTCUSDT,1630540800000,0.0001
2021-09-02,BTCUSDT,1630569600000,0.0001
2021-09-02,BTCUSDT,1630598400000,0.0001
2021-09-03,BTCUSDT,1630627200000,0.0001
2021-09-03,BTCUSDT,1630656000000,0.00047347
2021-09-03,BTCUSDT,1630684800000,0.00040884
2021-09-04,BTCUSDT,1630713600000,0.0001
2021-09-04,BTCUSDT,1630742400000,0.0001
2021-09-04,BTCUSDT,1630771200000,0.00012936
2021-09-05,BTCUSDT,1630800000000,0.00016378
2021-09-05,BTCUSDT,1630828800000,0.00030069
2021-09-05,BTCUSDT,1630857600000,0.00037759
2021-09-06,BTCUSDT,1630886400000,0.0001
2021-09-06,BTCUSDT,1630915200000,-0.00035887
2021-09-06,BTCUSDT,1630944000000,-0.00094679
2021-09-07,BTCUSDT,1630972800000,0.0001
2021-09-07,BTCUSDT,1631001600000,0.0001
2021-09-07,BTCUSDT,1631030400000,0.0001
2021-09-08,BTCUSDT,1631059200000,0.00064835
2021-09-08,BTCUSDT,1631088000000,0.0001
2021-09-08,BTCUSDT,1631116800000,0.0001
2021-09-09,BTCUSDT,1631145600000,0.0001
2021-09-09,BTCUSDT,1631174400000,0.0001
2021-09-09,BTCUSDT,1631203200000,0.0001
2021-09-10,BTCUSDT,1631232000000,0.0001
2021-09-10,BTCUSDT,1631260800000,0.0001
2021-09-10,BTCUSDT,1631289600000,0.0001
2021-09-11,BTCUSDT,1631318400000,0.0001
2021-09-11,BTCUSDT,1631347200000,0.0001
2021-09-11,BTCUSDT,1631376000000,0.0001
2021-09-12,BTCUSDT,1631404800000,0.0001
2021-09-12,BTCUSDT,1631433600000,0.0001
2021-09-12,BTCUSDT,1631462400000,0.0001
2021-09-13,BTCUSDT,1631491200000,0.0001
2021-09-13,BTCUSDT,1631520000000,0.0001
2021-09-13,BTCUSDT,1631548800000,0.00048167
2021-09-14,BTCUSDT,1631577600000,0.00027303
2021-09-14,BTCUSDT,1631606400000,0.0001
2021-09-14,BTCUSDT,1631635200000,0.0001
2021-09-15,BTCUSDT,1631664000000,-0.00008282
2021-09-15,BTCUSDT,1631692800000,-0.00024889
2021-09-15,BTCUSDT,1631721600000,-0.00016216
2021-09-16,BTCUSDT,1631750400000,-0.00051931
2021-09-16,BTCUSDT,1631779200000,-0.00033315
2021-09-16,BTCUSDT,1631808000000,-0.0003025
2021-09-17,BTCUSDT,1631836800000,0.0001
2021-09-17,BTCUSDT,1631865600000,0.0001
2021-09-17,BTCUSDT,1631894400000,0.0001
2021-09-18,BTCUSDT,1631923200000,0.0001
2021-09-18,BTCUSDT,1631952000000,0.0001
2021-09-18,BTCUSDT,1631980800000,-0.00013281
2021-09-19,BTCUSDT,1632009600000,-0.0002134
2021-09-19,BTCUSDT,1632038400000,0.0001
