date,snapshot_time_ny,snapshot_time_utc,snapshot_timestamp,cycle_id,instrument_name,underlying_price,option_price_proxy,option_price_proxy_underlying,option_price_proxy_source,approximate_CCW_value,daily_return,daily_return_pct,rolling_peak,rolling_drawdown,rolling_drawdown_pct,EWMA_vol,EWMA_vol_pct,historical_VaR,historical_VaR_pct,underlying_price_found,option_price_found,notes
2023-01-06,10:00,15:00,1673017200000,1,BTC-13JAN23-18000-C,16745.5,16.7455,0.001,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,16728.7545,,,16728.7545,0,0,,,,,true,true,
2023-01-07,10:00,15:00,1673103600000,1,BTC-13JAN23-18000-C,16934,16.934,0.001,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,16917.066,0.011257,1.125676,16917.066,0,0,0.011257,1.125676,,,true,true,
2023-01-08,10:00,15:00,1673190000000,1,BTC-13JAN23-18000-C,16954.5,8.47725,0.0005,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,16946.02275,0.001712,0.171169,16946.02275,0,0,0.010922,1.092188,,,true,true,
2023-01-09,10:00,15:00,1673276400000,1,BTC-13JAN23-18000-C,17271,60.4485,0.0035,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,17210.5515,0.01561,1.561008,17210.5515,0,0,0.011258,1.125836,,,true,true,
2023-01-10,10:00,15:00,1673362800000,1,BTC-13JAN23-18000-C,17285.5,34.571,0.002,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,17250.929,0.002346,0.234609,17250.929,0,0,0.010931,1.09305,,,true,true,
2023-01-11,10:00,15:00,1673449200000,1,BTC-13JAN23-18000-C,17426.5,60.99275,0.0035,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,17365.50725,0.006642,0.664186,17365.50725,0,0,0.010722,1.072167,,,true,true,
2023-01-12,10:00,15:00,1673535600000,1,BTC-13JAN23-18000-C,18021.5,108.129,0.006,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,17913.371,0.031549,3.154896,17913.371,0,0,0.012953,1.295288,,,true,true,
2023-01-13,10:00,15:00,1673622000000,2,BTC-20JAN23-20000-C,19022,161.687,0.0085,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,18860.313,0.052862,5.28623,18860.313,0,0,0.018038,1.803818,,,true,true,
2023-01-14,10:00,15:00,1673708400000,2,BTC-20JAN23-20000-C,20882,1200.715,0.0575,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,19681.285,0.043529,4.352908,19681.285,0,0,0.020483,2.048268,,,true,true,
2023-01-15,10:00,15:00,1673794800000,2,BTC-20JAN23-20000-C,20822,1051.511,0.0505,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,19770.489,0.004532,0.453243,19770.489,0,0,0.01989,1.98897,,,true,true,
2023-01-16,10:00,15:00,1673881200000,2,BTC-20JAN23-20000-C,20876.5,1043.825,0.05,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,19832.675,0.003145,0.31454,19832.675,0,0,0.019299,1.929917,,,true,true,
2023-01-17,10:00,15:00,1673967600000,2,BTC-20JAN23-20000-C,21295.5,1480.03725,0.0695,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,19815.46275,-0.000868,-0.086787,19832.675,-0.000868,-0.086787,0.018712,1.871245,,,true,true,
2023-01-18,10:00,15:00,1674054000000,2,BTC-20JAN23-20000-C,21437,1489.8715,0.0695,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,19947.1285,0.006645,0.66446,19947.1285,0,0,0.018215,1.821525,,,true,true,
2023-01-19,10:00,15:00,1674140400000,2,BTC-20JAN23-20000-C,20785.5,779.45625,0.0375,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,20006.04375,0.002954,0.295357,20006.04375,0,0,0.017675,1.767515,,,true,true,
2023-01-20,10:00,15:00,1674226800000,3,BTC-27JAN23-22000-C,21148.5,222.05925,0.0105,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,20926.44075,0.046006,4.600595,20926.44075,0,0,0.02051,2.050998,,,true,true,
2023-01-21,10:00,15:00,1674313200000,3,BTC-27JAN23-22000-C,22984.5,1264.1475,0.055,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,21720.3525,0.037938,3.793821,21720.3525,0,0,0.021949,2.194945,,,true,true,
2023-01-22,10:00,15:00,1674399600000,3,BTC-27JAN23-22000-C,23000,1115.5,0.0485,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,21884.5,0.007557,0.755731,21884.5,0,0,0.021361,2.136114,,,true,true,
2023-01-23,10:00,15:00,1674486000000,3,BTC-27JAN23-22000-C,22711.5,1249.1325,0.055,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,21462.3675,-0.019289,-1.928911,21884.5,-0.019289,-1.928911,0.021243,2.124252,,,true,true,
2023-01-24,10:00,15:00,1674572400000,3,BTC-27JAN23-22000-C,22845.5,1119.4295,0.049,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,21726.0705,0.012287,1.228676,21884.5,-0.007239,-0.723935,0.020814,2.081412,,,true,true,
2023-01-25,10:00,15:00,1674658800000,3,BTC-27JAN23-22000-C,22443.5,594.75275,0.0265,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,21848.74725,0.005647,0.564652,21884.5,-0.001634,-0.16337,0.020227,2.022738,,,true,true,
2023-01-26,10:00,15:00,1674745200000,3,BTC-27JAN23-22000-C,23033.5,1117.12475,0.0485,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,21916.37525,0.003095,0.309528,21916.37525,0,0,0.019626,1.962583,,,true,true,
2023-01-27,10:00,15:00,1674831600000,4,,22966,,,,,,,21916.37525,,,0.019626,1.962583,,,true,false,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2023-01-28,10:00,15:00,1674918000000,4,,22953,,,,,,,21916.37525,,,0.019626,1.962583,,,true,false,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2023-01-29,10:00,15:00,1675004400000,4,,23542,,,,,,,21916.37525,,,0.019626,1.962583,,,true,false,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2023-01-30,10:00,15:00,1675090800000,4,,23280.5,,,,,,,21916.37525,,,0.019626,1.962583,,,true,false,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2023-01-31,10:00,15:00,1675177200000,4,,23113.5,,,,,,,21916.37525,,,0.019626,1.962583,,,true,false,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2023-02-01,10:00,15:00,1675263600000,4,,23111,,,,,,,21916.37525,,,0.019626,1.962583,,,true,false,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2023-02-02,10:00,15:00,1675350000000,4,,23623,,,,,,,21916.37525,,,0.019626,1.962583,,,true,false,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2023-02-03,10:00,15:00,1675436400000,5,BTC-10FEB23-25000-C,23495.5,176.21625,0.0075,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,23319.28375,,,23319.28375,0,0,0.019626,1.962583,,,true,true,daily_return_not_computed_across_missing_mtm_gap
2023-02-04,10:00,15:00,1675522800000,5,BTC-10FEB23-25000-C,23474,129.107,0.0055,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,23344.893,0.001098,0.10982,23344.893,0,0,0.01903,1.902985,,,true,true,
2023-02-05,10:00,15:00,1675609200000,5,BTC-10FEB23-25000-C,23169.5,81.09325,0.0035,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,23088.40675,-0.010987,-1.098682,23344.893,-0.010987,-1.098682,0.018645,1.864536,,,true,true,
2023-02-06,10:00,15:00,1675695600000,5,BTC-10FEB23-25000-C,22859.5,34.28925,0.0015,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,22825.21075,-0.011399,-1.139949,23344.893,-0.022261,-2.226107,0.018292,1.829173,,,true,true,
2023-02-07,10:00,15:00,1675782000000,5,BTC-10FEB23-25000-C,22967,22.967,0.001,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,22944.033,0.005206,0.520575,23344.893,-0.017171,-1.717121,0.01778,1.778028,,,true,true,
2023-02-08,10:00,15:00,1675868400000,5,BTC-10FEB23-25000-C,23030,11.515,0.0005,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,23018.485,0.003245,0.324494,23344.893,-0.013982,-1.398199,0.017257,1.725693,,,true,true,
2023-02-09,10:00,15:00,1675954800000,5,BTC-10FEB23-25000-C,22695.5,11.34775,0.0005,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,22684.15225,-0.014525,-1.452453,23344.893,-0.028303,-2.830344,0.017105,1.71053,,,true,true,
2023-02-10,10:00,15:00,1676041200000,6,BTC-17FEB23-23000-C,21789.5,152.5265,0.007,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,21636.9735,-0.046163,-4.616345,23344.893,-0.07316,-7.316031,0.020072,2.007236,,,true,true,
2023-02-11,10:00,15:00,1676127600000,6,BTC-17FEB23-23000-C,21748.5,76.11975,0.0035,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,21672.38025,0.001636,0.16364,23344.893,-0.071644,-7.164362,0.019465,1.9465,,,true,true,
2023-02-12,10:00,15:00,1676214000000,6,BTC-17FEB23-23000-C,21925.5,98.66475,0.0045,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,21826.83525,0.007127,0.712681,23344.893,-0.065027,-6.50274,0.018953,1.895259,,,true,true,
2023-02-13,10:00,15:00,1676300400000,6,BTC-17FEB23-23000-C,21679.5,86.718,0.004,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,21592.782,-0.010723,-1.072319,23344.893,-0.075053,-7.505329,0.018562,1.8562,,,true,true,
2023-02-14,10:00,15:00,1676386800000,6,BTC-17FEB23-23000-C,22222,99.999,0.0045,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,22122.001,0.024509,2.450907,23344.893,-0.052384,-5.238371,0.018971,1.897147,-0.017145,-1.714505,true,true,
2023-02-15,10:00,15:00,1676473200000,6,BTC-17FEB23-23000-C,22722.5,204.5025,0.009,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,22517.9975,0.017901,1.790057,23344.893,-0.035421,-3.542083,0.018909,1.890893,-0.017145,-1.714505,true,true,
2023-02-16,10:00,15:00,1676559600000,6,BTC-17FEB23-23000-C,24428,1465.68,0.06,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,22962.32,0.019732,1.973188,23344.893,-0.016388,-1.638787,0.018959,1.895931,-0.017145,-1.714505,true,true,
2023-02-17,10:00,15:00,1676646000000,7,BTC-24FEB23-25000-C,23914,346.753,0.0145,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,23567.247,0.026344,2.634433,23567.247,0,0,0.019482,1.948152,-0.017145,-1.714505,true,true,
2023-02-18,10:00,15:00,1676732400000,7,BTC-24FEB23-25000-C,24716.5,556.12125,0.0225,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,24160.37875,0.025168,2.516763,24160.37875,0,0,0.019869,1.986863,-0.017145,-1.714505,true,true,
2023-02-19,10:00,15:00,1676818800000,7,BTC-24FEB23-25000-C,24789,557.7525,0.0225,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,24231.2475,0.002933,0.293326,24231.2475,0,0,0.019277,1.927674,-0.017145,-1.714505,true,true,
2023-02-20,10:00,15:00,1676905200000,7,BTC-24FEB23-25000-C,25048.5,676.3095,0.027,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,24372.1905,0.005817,0.581658,24372.1905,0,0,0.018744,1.874373,-0.017145,-1.714505,true,true,
2023-02-21,10:00,15:00,1676991600000,7,BTC-24FEB23-25000-C,24704.5,358.21525,0.0145,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,24346.28475,-0.001063,-0.106292,24372.1905,-0.001063,-0.106292,0.018175,1.817458,-0.017145,-1.714505,true,true,
2023-02-22,10:00,15:00,1677078000000,7,BTC-24FEB23-25000-C,23962.5,83.86875,0.0035,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,23878.63125,-0.019208,-1.920841,24372.1905,-0.020251,-2.025092,0.018238,1.823826,-0.017145,-1.714505,true,true,
2023-02-23,10:00,15:00,1677164400000,7,BTC-24FEB23-25000-C,24040,36.06,0.0015,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,24003.94,0.005248,0.524774,24372.1905,-0.015109,-1.510945,0.017729,1.772931,-0.019253,-1.92528,true,true,
2023-02-24,10:00,15:00,1677250800000,8,,23809,,,,,,,24372.1905,,,0.017729,1.772931,-0.019253,-1.92528,true,false,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2023-02-25,10:00,15:00,1677337200000,8,,23019.5,,,,,,,24372.1905,,,0.017729,1.772931,-0.019253,-1.92528,true,false,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2023-02-26,10:00,15:00,1677423600000,8,,23201.5,,,,,,,24372.1905,,,0.017729,1.772931,-0.019253,-1.92528,true,false,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2023-02-27,10:00,15:00,1677510000000,8,,23786.5,,,,,,,24372.1905,,,0.017729,1.772931,-0.019253,-1.92528,true,false,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2023-02-28,10:00,15:00,1677596400000,8,,23479,,,,,,,24372.1905,,,0.017729,1.772931,-0.019253,-1.92528,true,false,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2023-03-01,10:00,15:00,1677682800000,8,,23690.5,,,,,,,24372.1905,,,0.017729,1.772931,-0.019253,-1.92528,true,false,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2023-03-02,10:00,15:00,1677769200000,8,,23315.5,,,,,,,24372.1905,,,0.017729,1.772931,-0.019253,-1.92528,true,false,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2023-03-03,10:00,15:00,1677855600000,9,BTC-10MAR23-23000-C,22349.5,279.36875,0.0125,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,22070.13125,,,24372.1905,-0.094454,-9.445434,0.017729,1.772931,-0.019253,-1.92528,true,true,daily_return_not_computed_across_missing_mtm_gap
2023-03-04,10:00,15:00,1677942000000,9,BTC-10MAR23-23000-C,22349,201.141,0.009,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,22147.859,0.003522,0.352185,24372.1905,-0.091265,-9.126515,0.017211,1.721084,-0.019253,-1.92528,true,true,
2023-03-05,10:00,15:00,1678028400000,9,BTC-10MAR23-23000-C,22428,179.424,0.008,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,22248.576,0.004547,0.454748,24372.1905,-0.087133,-8.713269,0.016724,1.672367,-0.019253,-1.92528,true,true,
2023-03-06,10:00,15:00,1678114800000,9,BTC-10MAR23-23000-C,22452,190.842,0.0085,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,22261.158,0.000566,0.056552,24372.1905,-0.086616,-8.661645,0.016215,1.621479,-0.019253,-1.92528,true,true,
2023-03-07,10:00,15:00,1678201200000,9,BTC-10MAR23-23000-C,22100,121.55,0.0055,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,21978.45,-0.0127,-1.269961,24372.1905,-0.098216,-9.821606,0.016026,1.602564,-0.019253,-1.92528,true,true,
2023-03-08,10:00,15:00,1678287600000,9,BTC-10MAR23-23000-C,21992.5,21.9925,0.001,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,21970.5075,-0.000361,-0.036138,24372.1905,-0.098542,-9.854194,0.015538,1.553768,-0.019253,-1.92528,true,true,
2023-03-09,10:00,15:00,1678374000000,9,BTC-10MAR23-23000-C,21718.5,10.85925,0.0005,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,21707.64075,-0.011965,-1.196453,24372.1905,-0.109327,-10.932746,0.015347,1.534677,-0.019253,-1.92528,true,true,
2023-03-10,10:00,15:00,1678460400000,10,BTC-17MAR23-21000-C,19894.5,129.31425,0.0065,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,19765.18575,-0.089483,-8.948255,24372.1905,-0.189027,-18.902711,0.026492,2.649188,-0.019253,-1.92528,true,true,
2023-03-11,10:00,15:00,1678546800000,10,BTC-17MAR23-21000-C,20238,293.451,0.0145,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,19944.549,0.009075,0.907471,24372.1905,-0.181668,-18.166777,0.025781,2.578083,-0.034034,-3.403368,true,true,
2023-03-12,10:00,14:00,1678629600000,10,BTC-17MAR23-21000-C,20543,369.774,0.018,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,20173.226,0.011466,1.146564,24372.1905,-0.172285,-17.228507,0.025153,2.515273,-0.034034,-3.403368,true,true,
2023-03-13,10:00,14:00,1678716000000,10,BTC-17MAR23-21000-C,22537.5,1791.73125,0.0795,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,20745.76875,0.028381,2.838132,24372.1905,-0.148793,-14.879343,0.025358,2.535804,-0.034034,-3.403368,true,true,
2023-03-14,10:00,14:00,1678802400000,10,BTC-17MAR23-21000-C,25925,5055.375,0.195,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,20869.625,0.00597,0.597019,24372.1905,-0.143712,-14.371156,0.024629,2.462899,-0.034034,-3.403368,true,true,
2023-03-15,10:00,14:00,1678888800000,10,BTC-17MAR23-21000-C,24949,4865.055,0.195,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,20083.945,-0.037647,-3.764706,24372.1905,-0.175948,-17.59483,0.025597,2.559746,-0.034034,-3.403368,true,true,
2023-03-16,10:00,14:00,1678975200000,10,BTC-17MAR23-21000-C,24882,3433.716,0.138,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,21448.284,0.067932,6.793182,24372.1905,-0.119969,-11.996897,0.02988,2.987976,-0.042331,-4.233107,true,true,
2023-03-17,10:00,14:00,1679061600000,11,BTC-24MAR23-27000-C,26578,810.629,0.0305,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,25767.371,0.201372,20.137215,25767.371,0,0,0.057204,5.720382,-0.042331,-4.233107,true,true,
2023-03-18,10:00,14:00,1679148000000,11,BTC-24MAR23-27000-C,27512,1251.796,0.0455,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,26260.204,0.019126,1.912624,26260.204,0,0,0.055659,5.565868,-0.042331,-4.233107,true,true,
2023-03-19,10:00,14:00,1679234400000,11,BTC-24MAR23-27000-C,27279.5,1091.18,0.04,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,26188.32,-0.002737,-0.273737,26260.204,-0.002737,-0.273737,0.053967,5.396726,-0.042331,-4.233107,true,true,
2023-03-20,10:00,14:00,1679320800000,11,BTC-24MAR23-27000-C,27956.5,1677.39,0.06,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,26279.11,0.003467,0.346681,26279.11,0,0,0.05233,5.233009,-0.042331,-4.233107,true,true,
2023-03-21,10:00,14:00,1679407200000,11,BTC-24MAR23-27000-C,28167.5,1422.45875,0.0505,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,26745.04125,0.01773,1.77301,26745.04125,0,0,0.050921,5.092144,-0.02935,-2.934967,true,true,
2023-03-22,10:00,14:00,1679493600000,11,BTC-24MAR23-27000-C,28373.5,1532.169,0.054,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,26841.331,0.0036,0.360028,26841.331,0,0,0.049378,4.937805,-0.02935,-2.934967,true,true,
2023-03-23,10:00,14:00,1679580000000,11,BTC-24MAR23-27000-C,27443.5,535.14825,0.0195,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,26908.35175,0.002497,0.249692,26908.35175,0,0,0.047878,4.78777,-0.02935,-2.934967,true,true,
2023-03-24,10:00,14:00,1679666400000,12,BTC-31MAR23-30000-C,27950,363.35,0.013,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,27586.65,0.025208,2.520772,27586.65,0,0,0.046828,4.682802,-0.02935,-2.934967,true,true,
2023-03-25,10:00,14:00,1679752800000,12,BTC-31MAR23-30000-C,27604.5,179.42925,0.0065,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,27425.07075,-0.005857,-0.585715,27586.65,-0.005857,-0.585715,0.045424,4.542411,-0.02935,-2.934967,true,true,
2023-03-26,10:00,14:00,1679839200000,12,BTC-31MAR23-30000-C,28199,239.6915,0.0085,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,27959.3085,0.01948,1.94799,27959.3085,0,0,0.044298,4.429805,-0.02935,-2.934967,true,true,
2023-03-27,10:00,14:00,1679925600000,12,BTC-31MAR23-30000-C,27699.5,124.64775,0.0045,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,27574.85225,-0.013751,-1.375056,27959.3085,-0.013751,-1.375056,0.04308,4.308042,-0.02935,-2.934967,true,true,
2023-03-28,10:00,14:00,1680012000000,12,BTC-31MAR23-30000-C,26855.5,40.28325,0.0015,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,26815.21675,-0.027548,-2.754813,27959.3085,-0.04092,-4.091989,0.04231,4.230959,-0.02935,-2.934967,true,true,
2023-03-29,10:00,14:00,1680098400000,12,BTC-31MAR23-30000-C,28439.5,85.3185,0.003,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,28354.1815,0.057391,5.739147,28354.1815,0,0,0.043363,4.336268,-0.033103,-3.310254,true,true,
2023-03-30,10:00,14:00,1680184800000,12,BTC-31MAR23-30000-C,28542.5,42.81375,0.0015,Deribit option 1-minute OHLC close at 10:00 NY snapshot; option-denominated close converted to USD with snapshot BTC-PERPETUAL close,28499.68625,0.005132,0.513169,28499.68625,0,0,0.04206,4.206047,-0.033103,-3.310254,true,true,
2023-03-31,10:00,14:00,1680271200000,13,,28417,,,,,,,28499.68625,,,0.04206,4.206047,-0.033103,-3.310254,true,false,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2023-04-01,10:00,14:00,1680357600000,13,,28447.5,,,,,,,28499.68625,,,0.04206,4.206047,-0.033103,-3.310254,true,false,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2023-04-02,10:00,14:00,1680444000000,13,,28291,,,,,,,28499.68625,,,0.04206,4.206047,-0.033103,-3.310254,true,false,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2023-04-03,10:00,14:00,1680530400000,13,,28319.5,,,,,,,28499.68625,,,0.04206,4.206047,-0.033103,-3.310254,true,false,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
